,STATION_ID,EXTERNAL_LOCATION_ID,UNIT,IMPORT_SOURCE,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR
773,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
792,986E76E87E0F7E102A5EDFB6F95404AC65430D04,986E76E87E0F7E102A5EDFB6F95404AC65430D04,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
848,33DFE2497A3C943F1C13ADCB272D068DA796777C,33DFE2497A3C943F1C13ADCB272D068DA796777C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
855,EA37AC4CA73BA6DFCA6263D04AADF03763E8B491,EA37AC4CA73BA6DFCA6263D04AADF03763E8B491,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
879,AF525D47D177D0325FADC59BE1378F326DEF4AF4,AF525D47D177D0325FADC59BE1378F326DEF4AF4,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
881,D5FF1DB451BB1659F8464C4F6259734B4F043CE1,D5FF1DB451BB1659F8464C4F6259734B4F043CE1,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
908,3D6199412BFA3DFEAB30DD9E0E4C7EEFEB6DECE1,3D6199412BFA3DFEAB30DD9E0E4C7EEFEB6DECE1,cubic metres per second,WHOS,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0
2,C0D746F3F6BACF51AEFC355D7D068626ED7104AF,C0D746F3F6BACF51AEFC355D7D068626ED7104AF,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
7,86CBA3A20A9CC3D0245A021807F70DC9F8C8DA28,86CBA3A20A9CC3D0245A021807F70DC9F8C8DA28,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
59,23D50F7D29B7564B0D9BA10AB1C8D3DC49CF0DA2,23D50F7D29B7564B0D9BA10AB1C8D3DC49CF0DA2,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
84,1D30DF005397FBF14DAB1BBD540B12AA8DED57A6,1D30DF005397FBF14DAB1BBD540B12AA8DED57A6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
99,89EFE02965C8BB4ACB53C222AE4218113FD0EB0C,89EFE02965C8BB4ACB53C222AE4218113FD0EB0C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
109,27844108DCEB3DA49C221E403D89FBA383B030F8,27844108DCEB3DA49C221E403D89FBA383B030F8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
159,269EC33181465B48EE54461C822718B70780972E,269EC33181465B48EE54461C822718B70780972E,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
165,F421CFDB9A4E7818C893BEA682A8A7547FC6DE3B,F421CFDB9A4E7818C893BEA682A8A7547FC6DE3B,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
170,6F53FF146F2A57B0270CAF71FB2C916C3AAD22B8,6F53FF146F2A57B0270CAF71FB2C916C3AAD22B8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
183,BB430D1C9CE7E48B9121CD1ADF21BFF154DD9EEC,BB430D1C9CE7E48B9121CD1ADF21BFF154DD9EEC,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
187,FD659B06C6075E54A63CEFD27E89BB991DAA1932,FD659B06C6075E54A63CEFD27E89BB991DAA1932,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
210,CDF0AFA79DBBD760FF47C5A33FD922A853DBF3FD,CDF0AFA79DBBD760FF47C5A33FD922A853DBF3FD,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
247,02DEE6E7F46268C921F06B19A6AEA78B30666A2A,02DEE6E7F46268C921F06B19A6AEA78B30666A2A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
250,185FD999E902E063FA8B711A9A2EBE819776871E,185FD999E902E063FA8B711A9A2EBE819776871E,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
291,5ED5DF929EB8DB17AE1DF10260DF30C0BD943710,5ED5DF929EB8DB17AE1DF10260DF30C0BD943710,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
357,6AE992BB56D95D61A39728EC953C6880B7560C80,6AE992BB56D95D61A39728EC953C6880B7560C80,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
410,F1882D3F86A0135E9D0E7567AAC7CC99A6520C73,F1882D3F86A0135E9D0E7567AAC7CC99A6520C73,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
433,C8D5E819285EFC1C9FB01A27D5620EED446673D7,C8D5E819285EFC1C9FB01A27D5620EED446673D7,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
459,1D02C9BB3460AABB50E10070CA53FD7EE25677E0,1D02C9BB3460AABB50E10070CA53FD7EE25677E0,cubic metres per second,WHOS,15A8E68572CD0E538D6520C8ABD34F5680CFF81A,
468,3EA86320C879334FE8AA5774A523259CF117EFB4,3EA86320C879334FE8AA5774A523259CF117EFB4,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
508,59D45D2B2BF0E1ABB0E0B38767F7D8589F2ECE29,59D45D2B2BF0E1ABB0E0B38767F7D8589F2ECE29,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
634,1DF09FFE6B693C439AFAC66E0B1E77AEA931979A,1DF09FFE6B693C439AFAC66E0B1E77AEA931979A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
712,892ADB04E17E5D15DED87085A35939789A64EB74,892ADB04E17E5D15DED87085A35939789A64EB74,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
719,3E9915BEF4900B7784EEBF0382642A64FC147958,3E9915BEF4900B7784EEBF0382642A64FC147958,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
798,F93AB1F4154F734C4D6219FD2E6A82F08D9755F3,F93AB1F4154F734C4D6219FD2E6A82F08D9755F3,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
807,F5608A84BA34063E4635B8BDCD4723A7331FD569,F5608A84BA34063E4635B8BDCD4723A7331FD569,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
832,568ED8A8AEC90EF58DED3CCA434ED7ED8FF04466,568ED8A8AEC90EF58DED3CCA434ED7ED8FF04466,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
834,0A08DD7D07A31A28BDD65EEAA7035C023EFE972A,0A08DD7D07A31A28BDD65EEAA7035C023EFE972A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
847,9B0292B0683B9305D88752D58AAC34CF8C4ECB6A,9B0292B0683B9305D88752D58AAC34CF8C4ECB6A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
865,20BB759CE9426C3D7CBEBEB42094F8498734C37C,20BB759CE9426C3D7CBEBEB42094F8498734C37C,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
883,7FE2C8C2F189385DC638AFB4B76D3A2B8092490E,7FE2C8C2F189385DC638AFB4B76D3A2B8092490E,cubic metres per second,WHOS,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0
893,31182F1301DED114BAD5FF9C9FD3F0B67190D2AD,31182F1301DED114BAD5FF9C9FD3F0B67190D2AD,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
904,2088B62E8B76166B5694F419AD40831384D6DFD1,2088B62E8B76166B5694F419AD40831384D6DFD1,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
956,6E013986896C42E75CAE8FFC04823AB3436B0AC8,6E013986896C42E75CAE8FFC04823AB3436B0AC8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
60,536BC6D835B48B9231580CFD0965F0E5009F8104,536BC6D835B48B9231580CFD0965F0E5009F8104,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
120,D078329A370504259831C494F860B4D629294FF2,D078329A370504259831C494F860B4D629294FF2,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
147,F44CB3CF2EF30892399AA4C8828BD9D64A37CFAA,F44CB3CF2EF30892399AA4C8828BD9D64A37CFAA,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
157,58E3778D3DEBD83D1648E457F6E3FD6DF158056D,58E3778D3DEBD83D1648E457F6E3FD6DF158056D,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
178,F2681EF0C78FDDB9685F46A7DFE4161F51A65C79,F2681EF0C78FDDB9685F46A7DFE4161F51A65C79,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
224,293590FCF277F9903FDB303C7B9F281962D78E30,293590FCF277F9903FDB303C7B9F281962D78E30,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
293,459EB530819CE9EAA9B44186B1E12742FA617162,459EB530819CE9EAA9B44186B1E12742FA617162,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
355,CE0E3C002A1CFE1CF9348900FC5F730DA1B1B1FB,CE0E3C002A1CFE1CF9348900FC5F730DA1B1B1FB,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
377,1659393C99A384A4F4FBE74552718955148ABADC,1659393C99A384A4F4FBE74552718955148ABADC,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
389,AE503A8AE47D9D0A30F84A0AC8D45797257A79CE,AE503A8AE47D9D0A30F84A0AC8D45797257A79CE,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
424,B8CB924D4EF79D7EF01EA0FA9F40231EBFDBDAC8,B8CB924D4EF79D7EF01EA0FA9F40231EBFDBDAC8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
430,A0B3D2485864049356783CD1DE136A84768E9284,A0B3D2485864049356783CD1DE136A84768E9284,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
440,5842CDB1C63E32CE4654FAE8EC2FB024D803327C,5842CDB1C63E32CE4654FAE8EC2FB024D803327C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
460,FAAC49BA633EFF325BE5D2BA81BE14574A268ABA,FAAC49BA633EFF325BE5D2BA81BE14574A268ABA,cubic metres per second,WHOS,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0
528,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,cubic metres per second,WHOS,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0
549,A70D13E25A2671F7D63A187C881CE50FF4FF403C,A70D13E25A2671F7D63A187C881CE50FF4FF403C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
572,A432139A82ABF56930FF98F66586055C3632338C,A432139A82ABF56930FF98F66586055C3632338C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
577,D98E5BE793423C7243F94F010302A575BE02BD86,D98E5BE793423C7243F94F010302A575BE02BD86,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
586,F52557D89F84F803BB86F04D228D0ABBA32BF266,F52557D89F84F803BB86F04D228D0ABBA32BF266,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
596,D144E7C427EDC3B96B90FB792EA5AB808BD7DA83,D144E7C427EDC3B96B90FB792EA5AB808BD7DA83,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
639,75DB9399B26321AD327C493E0C867618E4DF3CEC,75DB9399B26321AD327C493E0C867618E4DF3CEC,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
651,2318AB45AB2578997CE3B75302E4A4A2D03C9A18,2318AB45AB2578997CE3B75302E4A4A2D03C9A18,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
697,22433CEC8102A4A346F587A1BBE6C0E9816F56C5,22433CEC8102A4A346F587A1BBE6C0E9816F56C5,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
768,E65529548112F39CF12C20CCA3543C3F9596D529,E65529548112F39CF12C20CCA3543C3F9596D529,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
835,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,cubic metres per second,WHOS,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0
852,FB6F628B064BF1B4EF80EAAB4ABB85091DD0F3C7,FB6F628B064BF1B4EF80EAAB4ABB85091DD0F3C7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
855,85144AFA85A1CA6A28B4079EC46611BAC9DC342A,85144AFA85A1CA6A28B4079EC46611BAC9DC342A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
885,FD659B06C6075E54A63CEFD27E89BB991DAA1932,FD659B06C6075E54A63CEFD27E89BB991DAA1932,cubic metres per second,WHOS,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0
954,44E2E217AEA5DAF29C1E64432AA71A99D8F1F97F,44E2E217AEA5DAF29C1E64432AA71A99D8F1F97F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
990,FCA9D01E62A1C8A51AC8736C4A03FFE0053EBAD1,FCA9D01E62A1C8A51AC8736C4A03FFE0053EBAD1,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
38,CCEE208A5449CC4D76C64BC7F676F3C238D9279D,CCEE208A5449CC4D76C64BC7F676F3C238D9279D,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
68,0FABF3B649C1417CEF3170D41FE2047837123259,0FABF3B649C1417CEF3170D41FE2047837123259,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
97,E55D3CED3F8A8A8BD0676E85F1278363FC286C8E,E55D3CED3F8A8A8BD0676E85F1278363FC286C8E,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
98,94FC6A2EBB925DA2949CA3BF2CD68F4F63ADAAB5,94FC6A2EBB925DA2949CA3BF2CD68F4F63ADAAB5,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
138,343636EEF9420AE7E9B1D04EA6FB3AE343B1E0D9,343636EEF9420AE7E9B1D04EA6FB3AE343B1E0D9,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
174,F4DC576F90FD4C8E55EFFD5509C8E252D91B8797,F4DC576F90FD4C8E55EFFD5509C8E252D91B8797,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
185,EF42D9B8A1468EBC8FD87D21DD237E312850DF7C,EF42D9B8A1468EBC8FD87D21DD237E312850DF7C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
188,EB712D450615DD6F63AB6BAA40F8F93FC3A1D083,EB712D450615DD6F63AB6BAA40F8F93FC3A1D083,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
233,17CE925BE84ED511CB15D14AD82637AFD3BEFBDC,17CE925BE84ED511CB15D14AD82637AFD3BEFBDC,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
241,940B53236FB01CA3CC448B8FBDD572E1FEDBE20D,940B53236FB01CA3CC448B8FBDD572E1FEDBE20D,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
263,BE2598F2AA99FA6AFB0B6A2355AF8976C86F3244,BE2598F2AA99FA6AFB0B6A2355AF8976C86F3244,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
277,231F401B64A3821BE012AE056FB6B3C14BFAFF28,231F401B64A3821BE012AE056FB6B3C14BFAFF28,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
300,2B56FDB28B99564D292B0C8276AF0D4CCAE3244F,2B56FDB28B99564D292B0C8276AF0D4CCAE3244F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
308,3437B9EF80504B6A2526BF065B78AB9DAE4BD857,3437B9EF80504B6A2526BF065B78AB9DAE4BD857,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
320,29C8A66A6F94529BA3234F83743E484A4730ECD6,29C8A66A6F94529BA3234F83743E484A4730ECD6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
350,D35B4E539A4840513F23C64F15BE89333B7488D7,D35B4E539A4840513F23C64F15BE89333B7488D7,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
366,3FB26513C6654C87A5F88E18BADEB748022112A1,3FB26513C6654C87A5F88E18BADEB748022112A1,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
418,2760592C043668E3E8FD81895B8C7B631DDED4F4,2760592C043668E3E8FD81895B8C7B631DDED4F4,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
471,6FA9C653221F634F5ED4E1BC8939ABF3C914C71E,6FA9C653221F634F5ED4E1BC8939ABF3C914C71E,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
486,839E3E86CDC4A215D757CE29551C53F80F6E2C3A,839E3E86CDC4A215D757CE29551C53F80F6E2C3A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
514,4A9FACA681B3A438E08E7975B6B345A702AF0608,4A9FACA681B3A438E08E7975B6B345A702AF0608,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
547,E593E6016A36D2F6366F0C53417ED7ABBD6E970F,E593E6016A36D2F6366F0C53417ED7ABBD6E970F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
569,08C405BC547A27A9D3ECBFF81C43C390FC7E9A7A,08C405BC547A27A9D3ECBFF81C43C390FC7E9A7A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
632,1CC49CD4EC75C138FB197EE70B9976DBB1D91848,1CC49CD4EC75C138FB197EE70B9976DBB1D91848,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
638,9983039EDBD03666A1FF11BB88C09830117E2683,9983039EDBD03666A1FF11BB88C09830117E2683,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
684,271EE560F5906AA099613A32F68E5D0F08D40370,271EE560F5906AA099613A32F68E5D0F08D40370,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
692,C5F43B84DFC988D6DBEC52D2C7ECC1CA3A6F894C,C5F43B84DFC988D6DBEC52D2C7ECC1CA3A6F894C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
722,39F6407E0336D9FAD2BCD6E5D2BF7C7C9C82E7E8,39F6407E0336D9FAD2BCD6E5D2BF7C7C9C82E7E8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
739,AC1475C1DD99D659047A1AD05E49719BA3AA8C08,AC1475C1DD99D659047A1AD05E49719BA3AA8C08,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
804,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
858,5C269250E315E5CFBFB48533F86201D33000E124,5C269250E315E5CFBFB48533F86201D33000E124,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
896,D35B4E539A4840513F23C64F15BE89333B7488D7,D35B4E539A4840513F23C64F15BE89333B7488D7,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
916,19AAF903599B790AAA74BD1480B7CD1C7AF2EBBF,19AAF903599B790AAA74BD1480B7CD1C7AF2EBBF,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
987,94BF5172735BD48140FA057F615CA5ABB466EFE3,94BF5172735BD48140FA057F615CA5ABB466EFE3,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
16,CB08BFF9D31A17EBEDD0000AB29F89A03B036CBC,CB08BFF9D31A17EBEDD0000AB29F89A03B036CBC,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
22,417502702DEF992A87AC3CAEA0ED5569A566B721,417502702DEF992A87AC3CAEA0ED5569A566B721,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
44,95433F5B021F29C80F977DB3A589CCF36906580B,95433F5B021F29C80F977DB3A589CCF36906580B,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
46,7DBA65F3C4A2F10411C32D7DCA5A210FFDC6A275,7DBA65F3C4A2F10411C32D7DCA5A210FFDC6A275,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
49,9BA2129371C53525ECBC82DF2C1D541EE5FB5943,9BA2129371C53525ECBC82DF2C1D541EE5FB5943,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
64,4A69A5D6676741E7B4519DBC0AD1349EE1D504C3,4A69A5D6676741E7B4519DBC0AD1349EE1D504C3,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
86,6C1D4EF3D9B912602CB8D031B11AE65209A1F599,6C1D4EF3D9B912602CB8D031B11AE65209A1F599,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
207,C48FD03BAFDDE613884B29C370D4DFFDD3802DBE,C48FD03BAFDDE613884B29C370D4DFFDD3802DBE,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
231,E1C04A7B996AF9EA9241AF700FCF0523D7728B69,E1C04A7B996AF9EA9241AF700FCF0523D7728B69,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
234,BAD31989D8476340214C51A5961E396D4FBFCD44,BAD31989D8476340214C51A5961E396D4FBFCD44,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
259,9C2DC8EF9A95DA678E8A38BD95DD067713F4E9C5,9C2DC8EF9A95DA678E8A38BD95DD067713F4E9C5,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
264,10A54D8BA64552EE73D3E5CA2B519B7F382969E7,10A54D8BA64552EE73D3E5CA2B519B7F382969E7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
298,4208E5FFD4EDD0C755F837F895B07B15AFDDB451,4208E5FFD4EDD0C755F837F895B07B15AFDDB451,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
320,03618ACA7F706F9A16F296E96875A757674FAEE1,03618ACA7F706F9A16F296E96875A757674FAEE1,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
400,41B2FC0034F1193C42DAD757DD3DDD53D5AEEA4F,41B2FC0034F1193C42DAD757DD3DDD53D5AEEA4F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
407,478F6AED90129BE6531A0110149BCDDE15F94CA7,478F6AED90129BE6531A0110149BCDDE15F94CA7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
426,AC4293B24BDE7B349B223EFEFB7CA819DFDAD7F7,AC4293B24BDE7B349B223EFEFB7CA819DFDAD7F7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
439,22DEEE5660FDD34FCFA3B35B83068FA3409B5707,22DEEE5660FDD34FCFA3B35B83068FA3409B5707,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
443,4914996B7F77F1E12DE1C368B7499A55B6A0D6EB,4914996B7F77F1E12DE1C368B7499A55B6A0D6EB,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
453,81D61B3A1654C8BD262C88FFB23415C05B9BE06A,81D61B3A1654C8BD262C88FFB23415C05B9BE06A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
475,A54E2505AF9C061107FBF8BBD6D704B96BCA4EB6,A54E2505AF9C061107FBF8BBD6D704B96BCA4EB6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
553,D7FABFC2A5973BFE2A8F18DCA52A23353D336263,D7FABFC2A5973BFE2A8F18DCA52A23353D336263,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
557,3B33C316B7F67D28C04C8D2E9EAC6C92BBE00C89,3B33C316B7F67D28C04C8D2E9EAC6C92BBE00C89,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
590,69AC5513379B30F7B9002C9AAC6451773A25DD11,69AC5513379B30F7B9002C9AAC6451773A25DD11,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
669,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
698,67652B41F8FAF5CA770E0616C5265954F5B740F3,67652B41F8FAF5CA770E0616C5265954F5B740F3,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
701,A6F58F95453A43751E8E1C05F00DE0E4EEAD2A18,A6F58F95453A43751E8E1C05F00DE0E4EEAD2A18,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
741,94584575C25596E22E2675E53A5029967D5890E5,94584575C25596E22E2675E53A5029967D5890E5,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
754,1441DBE9CE58F31E03B9D44F9D2601D484084799,1441DBE9CE58F31E03B9D44F9D2601D484084799,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
901,750B0D91E341322EDBB212B497B031DF46E93759,750B0D91E341322EDBB212B497B031DF46E93759,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
912,62AFB6E994837F5672944AE49AE548C6E571C49C,62AFB6E994837F5672944AE49AE548C6E571C49C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
37,D676634DDDC6A96997B39938DECD7349FA4D772A,D676634DDDC6A96997B39938DECD7349FA4D772A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
51,28A58FEA29DBFB2867F4E44089E777F7AEFE1B8C,28A58FEA29DBFB2867F4E44089E777F7AEFE1B8C,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
