STATION_ID,STATION_NAME,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID,CHILD_ID
6479,El Tala - El Brete,0E1D879B00E73B972CA293B858DFCE00C6FBE547,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-26.0658333333333,-65.3411111111111,,,Argentina,INA,,AR_INA_6479,AR_INA_6479_WHO_24_P
2846,Pilcomayo - Misión La Paz,65118282CDE2E3C838748647E37B37747C850B76,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-22.3775,-62.5236111111111,,,Argentina,INA,Rio Paraguay,AR_INA_2846,AR_INA_2846_WHO_3_P
6446,De Las Barrancas-A.Corral RP23,93277B35AD66349182F4A333ED55FFC61AD10D12,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_WHO_1_P
6537,Iruya - San Antonio,B39DF02FB1736AB3052B841C20029E13DA7222CE,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-22.8258333333333,-64.9708333333333,,,Argentina,INA,Rio Paraguay,AR_INA_6537,AR_INA_6537_WHO_24_P
7322,RMA04_PCH - Parque Nacional Chaco,6676630E299E0A4BCED578C31D8E4EABE319C77D,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-26.8069444444444,-59.6066666666667,,,Argentina,INA,Rio Parana,AR_INA_7322,AR_INA_7322_WHO_24_P
2820,PN - Centro Operativo Santa Ro,F6AC2AA954D487668D1A69DF9630B49A204E71C6,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-27.2852777777778,-65.8719444444444,,,Argentina,INA,,AR_INA_2820,AR_INA_2820_WHO_24_P
6555,Santa Maria - Pie de Medano,5C7813CE84488DEE455AC3B5C00E70CDA24005D3,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-26.9955555555556,-66.2175,,,Argentina,INA,Rio Parana,AR_INA_6555,AR_INA_6555_WHO_3_P
7324,RMA05_ELD - Eldorado,45D8199752C1D05EAA4A1A068293C0256B0CE934,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-26.3933333333333,-54.5761111111111,,,Argentina,INA,Rio Parana,AR_INA_7324,AR_INA_7324_WHO_1_P
7323,RMA04_PMB - Parque Nacional Mburucuyá,5A70E5A06DC4A5074876633CCDF9DD567015B6EA,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-28.0427777777778,-58.1016666666667,,,Argentina,INA,Rio Parana,AR_INA_7323,AR_INA_7323_WHO_24_P
6709,Esc. Mariano Moreno Nº232,A973295EAD3310AA05F0B2AD82ACA0F6C50199D5,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-23.8619444444444,-65.0913888888889,,,Argentina,INA,Rio Paraguay,AR_INA_6709,AR_INA_6709_WHO_24_P
6576,Laguna Yema,5ED950972EE0C026A35BA161198CF9D09490CFFC,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-24.2563888888889,-61.2419444444444,,,Argentina,INA,Rio Paraguay,AR_INA_6576,AR_INA_6576_WHO_24_P
6595,Lag. La Picasa-Inter. Can. A22,EC84E1AD702185E5C988E6F6BC21082D9F330D57,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-34.4494444444444,-62.4133333333333,,,Argentina,INA,,AR_INA_6595,AR_INA_6595_WHO_3_P
2227,Salado - RN Nº02,3C1128BBD0966914DDF7D14B989C1838DFBE8219,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-35.9622222222222,-57.8519444444444,,,Argentina,INA,Rio de la Plata,AR_INA_2227,AR_INA_2227_WHO_24_P
6446,De Las Barrancas-A.Corral RP23,93277B35AD66349182F4A333ED55FFC61AD10D12,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_WHO_3_P
6511,Paraguay - Las Palmas,16104F5A96E0AD050676BEBD6C5B10C78F8105B8,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-27.1180555555556,-58.6427777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6511,AR_INA_6511_WHO_3_P
6447,Dulce - La Escuela - Río Hondo,45C9C48B5B7F1CF2581167DBF2472FC1DF9BB0CF,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-27.5033333333333,-64.8558333333333,,,Argentina,INA,,AR_INA_6447,AR_INA_6447_WHO_1_P
6567,CIRHBAS - MET EL GUANAGAN RP13,C0D6AFE145816FB7E77B78CD0DDF0499FCE8400B,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-28.7297222222222,-60.9019444444444,,,Argentina,INA,Rio Parana,AR_INA_6567,AR_INA_6567_WHO_24_P
6578,Uruguay - El Soberbio,76D08EC4B209D85AB885431947FDA1750ADF9FEF,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-27.2922222222222,-54.1955555555556,,,Argentina,INA,Rio Uruguay,AR_INA_6578,AR_INA_6578_WHO_3_P
6537,Iruya - San Antonio,B39DF02FB1736AB3052B841C20029E13DA7222CE,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-22.8258333333333,-64.9708333333333,,,Argentina,INA,Rio Paraguay,AR_INA_6537,AR_INA_6537_WHO_3_P
6526,Jesus Maria - MET,BE585E3453091CE43D2C97C2AB96625EA3026988,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-30.9769444444444,-64.1394444444445,,,Argentina,INA,,AR_INA_6526,AR_INA_6526_WHO_1_P
6536,Iruya - Poscaya,BE137252CB67C38CDBC8E1D0CBD940BFB8D7D5A5,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-22.4547222222222,-65.0805555555555,,,Argentina,INA,Rio Paraguay,AR_INA_6536,AR_INA_6536_WHO_3_P
6544,Areco - Carmen de Areco,8EF9E5A4E887BC671B7F76937DA7316AF5DC02CA,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-34.3519444444444,-59.8169444444444,,,Argentina,INA,Rio Parana,AR_INA_6544,AR_INA_6544_WHO_24_P
6389,Las Tapias - Las Tapias,9AF17214C3D4C3E7E2FC90945B76A253231C7121,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-32.8036111111111,-64.7763888888889,,,Argentina,INA,Rio Parana,AR_INA_6389,AR_INA_6389_WHO_3_P
2825,Santa Lucia - Santa Lucia,FF887BE101D32A1867ABF36C377A66F6364C2758,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-28.9877777777778,-59.0905555555556,,,Argentina,INA,Rio Parana,AR_INA_2825,AR_INA_2825_WHO_3_P
6709,Esc. Mariano Moreno Nº232,A973295EAD3310AA05F0B2AD82ACA0F6C50199D5,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-23.8619444444444,-65.0913888888889,,,Argentina,INA,Rio Paraguay,AR_INA_6709,AR_INA_6709_WHO_3_P
6711,PN - Calilegua - La Mesada,D61BB3396F3990D31BE6D6DE99BEB8D2A4903202,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-23.8663888888889,-64.8669444444444,,,Argentina,INA,Rio Paraguay,AR_INA_6711,AR_INA_6711_WHO_24_P
6618,Yabebiry - Colonia Martires,B741CA356B8DCD315F6EC684B1E93A32F02139A6,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-27.4011111111111,-55.335,,,Argentina,INA,Rio Parana,AR_INA_6618,AR_INA_6618_WHO_24_P
6432,Negro - Laguna Blanca,7ED5817FADD6A4D8CCB652FC48BD5CFEFFA81359,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-27.2633333333333,-59.1961111111111,,,Argentina,INA,Rio Parana,AR_INA_6432,AR_INA_6432_WHO_1_P
6526,Jesus Maria - MET,BE585E3453091CE43D2C97C2AB96625EA3026988,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-30.9769444444444,-64.1394444444445,,,Argentina,INA,,AR_INA_6526,AR_INA_6526_WHO_3_P
6750,Quinto - Malvin Reich,2371FCB50CD30D882DB0FA1580666BF9C74BB65F,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-33.4383333333333,-65.8830555555555,,,Argentina,INA,,AR_INA_6750,AR_INA_6750_WHO_24_P
6702,Cuarto - La Carlota,8F893873ECDA641188A7B1CEF7C68AE0E5A875F5,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-33.4155555555556,-63.3086111111111,,,Argentina,INA,Rio Parana,AR_INA_6702,AR_INA_6702_WHO_24_P
6511,Paraguay - Las Palmas,16104F5A96E0AD050676BEBD6C5B10C78F8105B8,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-27.1180555555556,-58.6427777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6511,AR_INA_6511_WHO_24_P
7318,RMA03_PZL - Posta Zalazar,BE49787DD867E1320355E9BB2C5011D42641A32D,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-24.2119444444444,-60.1972222222222,,,Argentina,INA,Rio Paraguay,AR_INA_7318,AR_INA_7318_WHO_24_P
6713,Salto Chico - Gualeguaychú,9D3AA2B7D54366284B53A4C474C6E3828AD5363C,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-32.9841666666667,-58.3491666666667,,,Argentina,INA,Rio Uruguay,AR_INA_6713,AR_INA_6713_WHO_24_P
6599,Aº Los Amores - Escuela 1256,7207AB1DAD3E0AB92B441CA202DB244611B96758,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-28.2275,-59.7155555555556,,,Argentina,INA,Rio Parana,AR_INA_6599,AR_INA_6599_WHO_24_P
6577,Las Conchas - Coropampa,43C37C01307731AA728129921C340586815C0626,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-25.5091666666667,-65.5238888888889,,,Argentina,INA,Rio Parana,AR_INA_6577,AR_INA_6577_WHO_3_P
6750,Quinto - Malvin Reich,2371FCB50CD30D882DB0FA1580666BF9C74BB65F,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-33.4383333333333,-65.8830555555555,,,Argentina,INA,,AR_INA_6750,AR_INA_6750_WHO_3_P
6555,Santa Maria - Pie de Medano,5C7813CE84488DEE455AC3B5C00E70CDA24005D3,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-26.9955555555556,-66.2175,,,Argentina,INA,Rio Parana,AR_INA_6555,AR_INA_6555_WHO_24_P
5904,PN Ciervo de los Pantanos,A7454ECF66C1708B995E3481FE45652F6E942811,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-34.2255555555556,-58.8988888888889,,,Argentina,INA,Rio Parana,AR_INA_5904,AR_INA_5904_WHO_3_P
7322,RMA04_PCH - Parque Nacional Chaco,6676630E299E0A4BCED578C31D8E4EABE319C77D,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-26.8069444444444,-59.6066666666667,,,Argentina,INA,Rio Parana,AR_INA_7322,AR_INA_7322_WHO_1_P
6479,El Tala - El Brete,0E1D879B00E73B972CA293B858DFCE00C6FBE547,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-26.0658333333333,-65.3411111111111,,,Argentina,INA,,AR_INA_6479,AR_INA_6479_WHO_3_P
6599,Aº Los Amores - Escuela 1256,7207AB1DAD3E0AB92B441CA202DB244611B96758,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-28.2275,-59.7155555555556,,,Argentina,INA,Rio Parana,AR_INA_6599,AR_INA_6599_WHO_3_P
2857,Paraná - Chapetón,F2258DC35A71DB7BC454FD569B9834AF41C19485,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-31.6105555555556,-60.2947222222222,,,Argentina,INA,Rio Parana,AR_INA_2857,AR_INA_2857_WHO_3_P
6479,El Tala - El Brete,0E1D879B00E73B972CA293B858DFCE00C6FBE547,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-26.0658333333333,-65.3411111111111,,,Argentina,INA,,AR_INA_6479,AR_INA_6479_WHO_1_P
7321,RMA04_LAE - La Escondida,8B7482815BD58E4CEE255DE95279C3E3DCEDDEF2,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,milímetros,WHOS,,,,,,,,,True,-27.1333333333333,-59.4727777777778,,,Argentina,INA,Rio Parana,AR_INA_7321,AR_INA_7321_WHO_1_P
6604,Areco - Puente Quemado,977518FEE3A6517CAD990F56F9C9D86BAD3885C2,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-34.2880555555556,-59.7027777777778,,,Argentina,INA,Rio Parana,AR_INA_6604,AR_INA_6604_WHO_3_P
6546,Las Lomitas,6B7D4C3116947D39CA616760876E22D3FE3A9DF7,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-24.7119444444444,-60.5827777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6546,AR_INA_6546_WHO_24_P
2846,Pilcomayo - Misión La Paz,65118282CDE2E3C838748647E37B37747C850B76,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-22.3775,-62.5236111111111,,,Argentina,INA,Rio Paraguay,AR_INA_2846,AR_INA_2846_WHO_24_P
7321,RMA04_LAE - La Escondida,8B7482815BD58E4CEE255DE95279C3E3DCEDDEF2,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-27.1333333333333,-59.4727777777778,,,Argentina,INA,Rio Parana,AR_INA_7321,AR_INA_7321_WHO_24_P
6708,Salto Chico - Concordia,4A7D51E2C7A1136C60C0C5E3206E772EA463FF4D,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-31.3147222222222,-57.9902777777778,,,Argentina,INA,Rio Uruguay,AR_INA_6708,AR_INA_6708_WHO_3_P
6432,Negro - Laguna Blanca,7ED5817FADD6A4D8CCB652FC48BD5CFEFFA81359,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-27.2633333333333,-59.1961111111111,,,Argentina,INA,Rio Parana,AR_INA_6432,AR_INA_6432_WHO_24_P
6538,Iruya - Las Higueras,F1EEADE2001A41B8C418B3DD65443785D1F8AB1A,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-22.7541666666667,-65.0972222222222,,,Argentina,INA,Rio Paraguay,AR_INA_6538,AR_INA_6538_WHO_24_P
6602,Iruya - El Molino,73B23444BBBD19C84529137E5464855D03B7A3DA,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-22.5988888888889,-65.1502777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6602,AR_INA_6602_WHO_3_P
6595,Lag. La Picasa-Inter. Can. A22,EC84E1AD702185E5C988E6F6BC21082D9F330D57,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-34.4494444444444,-62.4133333333333,,,Argentina,INA,,AR_INA_6595,AR_INA_6595_WHO_24_P
6439,Piray Mini - Valle Hermoso,ECAE4EFD447D3E29D0DC49A267683950FB5DF222,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-26.355,-54.4983333333333,,,Argentina,INA,Rio Parana,AR_INA_6439,AR_INA_6439_WHO_24_P
6432,Negro - Laguna Blanca,7ED5817FADD6A4D8CCB652FC48BD5CFEFFA81359,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,milímetros,WHOS,,,,,,,,,True,-27.2633333333333,-59.1961111111111,,,Argentina,INA,Rio Parana,AR_INA_6432,AR_INA_6432_WHO_3_P
7317,RMA03_PTL - Puente Lavalle,94EC7D1D77A8ED1DE492582EAC88120F37B8DF51,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-25.6763888888889,-60.14,,,Argentina,INA,Rio Paraguay,AR_INA_7317,AR_INA_7317_WHO_24_P
6446,De Las Barrancas-A.Corral RP23,93277B35AD66349182F4A333ED55FFC61AD10D12,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,milímetros,WHOS,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_WHO_24_P
