,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID
375,6461,Aº Las Garzas - RN Nº 11,AºLasGarzas-,Aº Las Garzas - RN Nº 11,-28.7766666666667,-59.4738888888889,,,Argentina,INA,Rio Parana,AR_INA_6461
376,6578,Uruguay - El Soberbio,Uruguay-ElSo,Uruguay - El Soberbio,-27.2922222222222,-54.1955555555556,,,Argentina,INA,Rio Uruguay,AR_INA_6578
377,7189,CIRHBAS - LIM CANAL INTERLAGOS-CANAL INTERLAGOS,CIRHBAS-LIMC,CIRHBAS - LIM CANAL INTERLAGOS-CANAL INTERLAGOS,-28.9947222222222,-60.5691666666667,,,Argentina,INA,Rio Parana,AR_INA_7189
378,6592,A° Saltito - El Saltito,A°Saltito-El,A° Saltito - El Saltito,-27.4405555555556,-54.5766666666667,,,Argentina,INA,Rio Uruguay,AR_INA_6592
379,6553,Bañado La Estrella - RP Nº28,BañadoLaEstr,Bañado La Estrella - RP Nº28,-24.4086111111111,-60.3341666666667,,,Argentina,INA,Rio Paraguay,AR_INA_6553
380,18,Paso de la Patria,PasodelaPatr,Paso de la Patria,-27.3333333333333,-58.5833333333333,,,Argentina,INA,Rio Parana,AR_INA_18
381,7248,Bermejo - P. Sarmiento,Bermejo-P.Sa,Bermejo - P. Sarmiento,-23.1438888888889,-64.1947222222222,,,Argentina,INA,Rio Paraguay,AR_INA_7248
382,2807,Salado - El Arenal,Salado-ElAre,Salado - El Arenal,-26.3741666666667,-63.7244444444444,,,Argentina,INA,Rio Parana,AR_INA_2807
383,6624,Aº El Aji - RN Nº35 y RN Nº7,AºElAji-RNNº,Aº El Aji - RN Nº35 y RN Nº7,-33.9311111111111,-64.3963888888889,,,Argentina,INA,,AR_INA_6624
384,6633,Salado - RN Nº 11,Salado-RNNº1,Salado - RN Nº 11,-27.5413888888889,-59.1308333333333,,,Argentina,INA,Rio Parana,AR_INA_6633
385,6395,Paraná - Vuelta de Obligado,Paraná-Vuelt,Paraná - Vuelta de Obligado,-33.5941666666667,-59.8130555555556,,,Argentina,INA,Rio Parana,AR_INA_6395
386,6552,Acaragua - Campo Grande,Acaragua-Cam,Acaragua - Campo Grande,-27.2158333333333,-54.9725,,,Argentina,INA,Rio Uruguay,AR_INA_6552
387,6432,Negro - Laguna Blanca,Negro-Laguna,Negro - Laguna Blanca,-27.2633333333333,-59.1961111111111,,,Argentina,INA,Rio Parana,AR_INA_6432
388,6454,Negro-Obra de Ctrl. Agua Abajo,Negro-Obrade,Negro-Obra de Ctrl. Agua Abajo,-27.4563888888889,-58.8988888888889,,,Argentina,INA,Rio Parana,AR_INA_6454
389,7243,Aº Vallimanca - RN 226,AºVallimanca,Aº Vallimanca - RN 226,-36.3711111111111,-60.9555555555556,,,Argentina,INA,Rio de la Plata,AR_INA_7243
390,2233,Concepción del Uruguay - CARU,Concepciónde,Concepción del Uruguay - CARU,-32.477173,-58.221219,,,Argentina,INA,Rio Uruguay,AR_INA_2233
391,6676,PN Trinidad - Condorito ,PNTrinidad-C,PN Trinidad - Condorito ,-31.6911111111111,-64.8527777777778,,,Argentina,INA,,AR_INA_6676
392,6631,Dique Sotomayor - Aguas abajo,DiqueSotomay,Dique Sotomayor - Aguas abajo,-28.5911111111111,-65.2877777777778,,,Argentina,INA,,AR_INA_6631
393,6577,Las Conchas - Coropampa,LasConchas-C,Las Conchas - Coropampa,-25.5091666666667,-65.5238888888889,,,Argentina,INA,Rio Parana,AR_INA_6577
394,37,Ramallo,Ramallo,Ramallo,-33.4780656197056,-59.9957013181522,,,Argentina,INA,Rio Parana,AR_INA_37
395,6628,Colorado - Villa de Mazán,Colorado-Vil,Colorado - Villa de Mazán,-28.6491666666667,-66.5491666666667,,,Argentina,INA,,AR_INA_6628
396,36,San Nicolás,SanNicolás,San Nicolás,-33.3420008188866,-60.1895279977149,,,Argentina,INA,Rio Parana,AR_INA_36
397,7197,CIRHBAS - MET CHARADAI,CIRHBAS-METC,CIRHBAS - MET CHARADAI,-27.6511111111111,-59.8580555555556,,,Argentina,INA,Rio Parana,AR_INA_7197
398,7223,CIRHBAS - PLU LOTE 53,CIRHBAS-PLUL,CIRHBAS - PLU LOTE 53,-28.2730555555556,-62.0836111111111,,,Argentina,INA,Rio Parana,AR_INA_7223
399,6480,Canal - Jume Esquina,Canal-JumeEs,Canal - Jume Esquina,-27.6966666666667,-63.9333333333333,,,Argentina,INA,Rio Parana,AR_INA_6480
400,27,Santa Elena,SantaElena,Santa Elena,-30.95,-59.7833333333333,,,Argentina,INA,Rio Parana,AR_INA_27
401,7316,RMA03_PIR - Pirané,RMA03_PIR-Pi,RMA03_PIR - Pirané,-25.7558333333333,-59.1172222222222,,,Argentina,INA,Rio Paraguay,AR_INA_7316
402,19,Corrientes,Corrientes,Corrientes,-27.46364349,-58.8388696,,,Argentina,INA,Rio Parana,AR_INA_19
403,6512,INA - Ezeiza,INA-Ezeiza,INA - Ezeiza,-34.7972222222222,-58.5202777777778,,,Argentina,INA,Rio de la Plata,AR_INA_6512
404,48,Guazucito,Guazucito,Guazucito,-34.0166666667,-58.4,,,Argentina,INA,Rio Parana,AR_INA_48
405,24,Reconquista,Reconquista,Reconquista,-29.23756092,-59.58115833,,,Argentina,INA,Rio Parana,AR_INA_24
406,7381,Santa Catalina - Catalina 630,SantaCatalin,Santa Catalina - Catalina 630,-33.2844444444444,-64.3536111111111,,,Argentina,INA,,AR_INA_7381
407,7383,Santa Sabina MET,SantaSabinaM,Santa Sabina MET,-30.8558333333333,-64.3086111111111,,,Argentina,INA,,AR_INA_7383
408,7265,Durazno - La Florida,Durazno-LaFl,Durazno - La Florida,-32.2158333333333,-64.7658333333333,,,Argentina,INA,Rio Parana,AR_INA_7265
409,80,Colón,Colón,Colón,-32.2333333333333,-58.1166666666667,,,Argentina,INA,Rio Uruguay,AR_INA_80
410,7200,CIRHBAS - MET LAS GAMAS,CIRHBAS-METL,CIRHBAS - MET LAS GAMAS,-29.425,-60.3794444444444,,,Argentina,INA,Rio Parana,AR_INA_7200
411,6498,Urueña -7 de Abril - RN34,Urueña-7deAb,Urueña -7 de Abril - RN34,-26.2188888888889,-64.5119444444444,,,Argentina,INA,Rio Parana,AR_INA_6498
412,25,Esquina,Esquina,Esquina,-30.01924089,-59.53663483,,,Argentina,INA,Rio Parana,AR_INA_25
413,7162,Aº El Rey - RN Nº11,AºElRey-RNNº,Aº El Rey - RN Nº11,-29.1333333333333,-59.6547222222222,,,Argentina,INA,Rio Parana,AR_INA_7162
414,7249,Bermejo - Santa Victoria Oeste,Bermejo-Sant,Bermejo - Santa Victoria Oeste,-22.2486111111111,-64.9613888888889,,,Argentina,INA,Rio Paraguay,AR_INA_7249
415,2847,PN Pilcomayo - Piquete del 8,PNPilcomayo-,PN Pilcomayo - Piquete del 8,-25.1233333333333,-58.1752777777778,,,Argentina,INA,Rio Paraguay,AR_INA_2847
416,2131,Paraná - Itatí,Paraná- Itat,Paraná - Itatí,-27.2663888888889,-58.2444444444444,,,Argentina,INA,Rio Parana,AR_INA_2131
417,6508,Paraná - Puerto Rico,Paraná-Puert,Paraná - Puerto Rico,-26.7916666666667,-55.025,,,Argentina,INA,Rio Parana,AR_INA_6508
418,6459,Canal de Dios - Cruz Bajada,CanaldeDios-,Canal de Dios - Cruz Bajada,-25.7163888888889,-63.8905555555556,,,Argentina,INA,Rio Parana,AR_INA_6459
419,7196,CIRHBAS - LIM VILLA GUILLERMINA-ARROYO LOS AMORES,CIRHBAS-LIMV,CIRHBAS - LIM VILLA GUILLERMINA-ARROYO LOS AMORES,-28.2744444444444,-59.4216666666667,,,Argentina,INA,Rio Parana,AR_INA_7196
420,6469,Vipos - Toma Obras Sanitarias,Vipos-TomaOb,Vipos - Toma Obras Sanitarias,-26.4775,-65.3163888888889,,,Argentina,INA,,AR_INA_6469
421,7261,Dique Paso de Las Carretas,DiquePasodeL,Dique Paso de Las Carretas,-33.3336111111111,-65.8669444444444,,,Argentina,INA,,AR_INA_7261
422,60,Pepirí Miní,PepiríMiní,Pepirí Miní,-27.153744,-53.933149,,,Argentina,INA,Rio Uruguay,AR_INA_60
423,6365,Mojotoro - Güemes,Mojotoro-Güe,Mojotoro - Güemes,-24.7316666666667,-65.0288888888889,,,Argentina,INA,Rio Paraguay,AR_INA_6365
424,6595,Lag. La Picasa-Inter. Can. A22,Lag.LaPicasa,Lag. La Picasa-Inter. Can. A22,-34.4494444444444,-62.4133333333333,,,Argentina,INA,,AR_INA_6595
425,7319,RMA04_CBN - Colonia Benitez,RMA04_CBN-Co,RMA04_CBN - Colonia Benitez,-27.3238888888889,-58.9525,,,Argentina,INA,Rio Parana,AR_INA_7319
426,6428,Salado -A.Ab. Azud Cruz Bajada,Salado-A.Ab.,Salado -A.Ab. Azud Cruz Bajada,-25.7166666666667,-63.8916666666667,,,Argentina,INA,Rio Parana,AR_INA_6428
427,1038,El Soberbio,ElSoberbio,El Soberbio,-27.298582,-54.193437,,,Argentina,INA,Rio Uruguay,AR_INA_1038
428,7229,Salado Bs As -Lag. Salada Gde.,SaladoBsAs-L,Salado Bs As -Lag. Salada Gde.,-36.6741666666667,-57.2061111111111,,,Argentina,INA,Rio de la Plata,AR_INA_7229
429,6707,Juramento - El Quebrachal,Juramento-El,Juramento - El Quebrachal,-25.3441666666667,-64.0461111111111,,,Argentina,INA,Rio Parana,AR_INA_6707
430,7240,Aº Saladillo Amargo - RP Nº 81,AºSaladilloA,Aº Saladillo Amargo - RP Nº 81,-30.8402777777778,-60.4127777777778,,,Argentina,INA,Rio Parana,AR_INA_7240
431,2193,Bermejo - Puerto Lavalle,Bermejo-Puer,Bermejo - Puerto Lavalle,-25.6511111111111,-60.1280555555556,,,Argentina,INA,Rio Paraguay,AR_INA_2193
432,7301,Nogoya - RP Nº 11,Nogoya-RPNº1,Nogoya - RP Nº 11,-32.8419444444444,-59.8647222222222,,,Argentina,INA,Rio Parana,AR_INA_7301
433,41,Campana,Campana,Campana,-34.1555854281116,-58.9581750062675,,,Argentina,INA,Rio Parana,AR_INA_41
434,6522,Pepirí Guazú-Pte.Int.P.Rosales,PepiríGuazú-,Pepirí Guazú-Pte.Int.P.Rosales,-26.6133333333333,-53.7347222222222,,,Argentina,INA,Rio Uruguay,AR_INA_6522
435,7165,Batel -RN Nº123,Batel-RNNº12,Batel -RN Nº123,-28.8994444444444,-58.6747222222222,,,Argentina,INA,Rio Parana,AR_INA_7165
436,6678,Bermejo - Alarache,Bermejo-Alar,Bermejo - Alarache,-22.1902777777778,-64.6527777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6678
437,7362,RMA11_TC - U.N. Tucumán - RMA1,RMA11_TC-U.N,RMA11_TC - U.N. Tucumán - RMA1,-26.8436111111111,-65.2272222222222,,,Argentina,INA,,AR_INA_7362
