STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
1701,88FF4DFA61B0D598BAEBCABB95C9BEC1518F74D4,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-33.0666666666667,-58.4166666666667,,,Argentina,INA,Rio Uruguay
2832,083988DC8C2E39D6E0C82B296A857F6A088B8028,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-28.995,-58.5583333333333,,,Argentina,INA,Rio Parana
32,F7B576003D884D72C79ED4D9417E4119A53E69F2,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-32.6558456373673,-60.2195849446607,,,Argentina,INA,Rio Parana
1016,D12DF1D6F6C51AD39BD2AEAF9EFF1576C6221957,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.404212,-58.002561,,,Argentina,INA,Rio Uruguay
79,FB7404060DA544222C32F7A19374FB217127E928,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay
71,89FC35A138E8504BEA5BC91BA0EBFC609F4E1FF2,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.470031,-56.810674,,,Argentina,INA,Rio Uruguay
77,F5C001AAB05E68773AAEF77E7D4C6085CBD7AD73,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
2149,82457A0E7569826EBE02A2B10DEE2F221899FCB0,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-25.6766666666667,-54.4213888888889,,,Argentina,INA,Rio Parana
1019,DBCC866063439D2CCFADC5CA1735F2E47F85C0F1,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.112957,-56.555522,,,Argentina,INA,Rio Uruguay
5912,23BD907698DD8ECB9FDB53B7DE5B7B1F65DE0689,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-32.7197222222222,-60.7261111111111,,,,INA,Rio Parana
49,7200896402CF2439132DE71EFE741CE1F0114A5D,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-34.4159316389634,-58.5779747237367,,,Argentina,INA,Rio Parana
105,4919C3D903257EE1B6187A209CD56A705AC17EDA,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.2751666666667,-61.7439444444444,,,Argentina,INA,Rio Parana
