STATION_ID,STATION_NAME,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID,CHILD_ID
6365,Mojotoro - Güemes,6365,101,4.0,m,INA,,,,,,,,,,,,True,-24.7316666666667,-65.0288888888889,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6365,AR_INA_6365_INA_4_H
6380,Aº De las Chañaritas,6380,39,24.0,m,INA,,,,,,,,,,,,True,-34.2797222222222,-59.5894444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6380,AR_INA_6380_INA_24_H
6380,Aº De las Chañaritas,6380,101,4.0,m,INA,,,,,,,,,,,,True,-34.2797222222222,-59.5894444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6380,AR_INA_6380_INA_4_H
6383,De Las Cañitas - La Tapa,6383,39,24.0,m,INA,,,,,,,,,,,,True,-32.855,-64.7672222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6383,AR_INA_6383_INA_24_H
6383,De Las Cañitas - La Tapa,6383,101,4.0,m,INA,,,,,,,,,,,,True,-32.855,-64.7672222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6383,AR_INA_6383_INA_4_H
6391,Laguna La Margarita,6391,39,24.0,m,INA,,,,,,,,,,,,True,-34.6533333333333,-63.7230555555556,,Automatic,Argentina,INA,,AR_INA_6391,AR_INA_6391_INA_24_H
6391,Laguna La Margarita,6391,101,4.0,m,INA,,,,,,,,,,,,True,-34.6533333333333,-63.7230555555556,,Automatic,Argentina,INA,,AR_INA_6391,AR_INA_6391_INA_4_H
6393,Aº Las Flores - Gral. Alvear,6393,39,24.0,m,INA,,,,,,,,,,,,True,-35.9875,-60.0194444444444,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6393,AR_INA_6393_INA_24_H
6393,Aº Las Flores - Gral. Alvear,6393,101,4.0,m,INA,,,,,,,,,,,,True,-35.9875,-60.0194444444444,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6393,AR_INA_6393_INA_4_H
6395,Paraná - Vuelta de Obligado,6395,39,24.0,m,INA,,,,,,,,,,,,True,-33.5941666666667,-59.8130555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6395,AR_INA_6395_INA_24_H
6395,Paraná - Vuelta de Obligado,6395,101,4.0,m,INA,,,,,,,,,,,,True,-33.5941666666667,-59.8130555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6395,AR_INA_6395_INA_4_H
6396,Cuarto - La Carlota LIM,6396,39,24.0,m,INA,,,,,,,,,,,,True,-33.4075,-63.2941666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6396,AR_INA_6396_INA_24_H
6396,Cuarto - La Carlota LIM,6396,101,4.0,m,INA,,,,,,,,,,,,True,-33.4075,-63.2941666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6396,AR_INA_6396_INA_4_H
6397,Aº Pergamino - Pergamino,6397,39,24.0,m,INA,,,,,,,,,,,,True,-33.9041666666667,-60.5702777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6397,AR_INA_6397_INA_24_H
6397,Aº Pergamino - Pergamino,6397,101,4.0,m,INA,,,,,,,,,,,,True,-33.9041666666667,-60.5702777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6397,AR_INA_6397_INA_4_H
6400,Paraná - Bella Vista,6400,39,24.0,m,INA,,,,,,,,,,,,True,-28.5052777777778,-59.0497222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6400,AR_INA_6400_INA_24_H
6400,Paraná - Bella Vista,6400,101,4.0,m,INA,,,,,,,,,,,,True,-28.5052777777778,-59.0497222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6400,AR_INA_6400_INA_4_H
6401,Aº Del Medio - Motomel,6401,39,24.0,m,INA,,,,,,,,,,,,True,-33.3505555555556,-60.3230555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6401,AR_INA_6401_INA_24_H
6401,Aº Del Medio - Motomel,6401,101,4.0,m,INA,,,,,,,,,,,,True,-33.3505555555556,-60.3230555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6401,AR_INA_6401_INA_4_H
6405,Uruguay - Concep. del Uruguay,6405,39,24.0,m,INA,,,,,,,,,,,,True,-32.4775,-58.2208333333333,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6405,AR_INA_6405_INA_24_H
6405,Uruguay - Concep. del Uruguay,6405,101,4.0,m,INA,,,,,,,,,,,,True,-32.4775,-58.2208333333333,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6405,AR_INA_6405_INA_4_H
6418,Arroyo Potrol - La Pampa,6418,39,24.0,m,INA,,,,,,,,,,,,True,-37.1438888888889,-67.0725,,Automatic,Argentina,INA,,AR_INA_6418,AR_INA_6418_INA_24_H
6418,Arroyo Potrol - La Pampa,6418,101,4.0,m,INA,,,,,,,,,,,,True,-37.1438888888889,-67.0725,,Automatic,Argentina,INA,,AR_INA_6418,AR_INA_6418_INA_4_H
6421,Atuel - Paso de Loro,6421,39,24.0,m,INA,,,,,,,,,,,,True,-35.6361111111111,-67.4261111111111,,Automatic,Argentina,INA,,AR_INA_6421,AR_INA_6421_INA_24_H
6421,Atuel - Paso de Loro,6421,101,4.0,m,INA,,,,,,,,,,,,True,-35.6361111111111,-67.4261111111111,,Automatic,Argentina,INA,,AR_INA_6421,AR_INA_6421_INA_4_H
6422,Mocoretá - RN Nº 127,6422,39,24.0,m,INA,,,,,,,,,,,,True,-30.1083333333333,-58.0588888888889,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6422,AR_INA_6422_INA_24_H
6422,Mocoretá - RN Nº 127,6422,101,4.0,m,INA,,,,,,,,,,,,True,-30.1083333333333,-58.0588888888889,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6422,AR_INA_6422_INA_4_H
6423,Aº Del Doll - RN 11,6423,39,24.0,m,INA,,,,,,,,,,,,True,-32.3058333333333,-60.4261111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6423,AR_INA_6423_INA_24_H
6423,Aº Del Doll - RN 11,6423,101,4.0,m,INA,,,,,,,,,,,,True,-32.3058333333333,-60.4261111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6423,AR_INA_6423_INA_4_H
6427,Aº De los Huesos - RN 226,6427,39,24.0,m,INA,,,,,,,,,,,,True,-37.0811111111111,-59.5388888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6427,AR_INA_6427_INA_24_H
6427,Aº De los Huesos - RN 226,6427,101,4.0,m,INA,,,,,,,,,,,,True,-37.0811111111111,-59.5388888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6427,AR_INA_6427_INA_4_H
6428,Salado -A.Ab. Azud Cruz Bajada,6428,39,24.0,m,INA,,,,,,,,,,,,True,-25.7166666666667,-63.8916666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6428,AR_INA_6428_INA_24_H
6428,Salado -A.Ab. Azud Cruz Bajada,6428,101,4.0,m,INA,,,,,,,,,,,,True,-25.7166666666667,-63.8916666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6428,AR_INA_6428_INA_4_H
6432,Negro - Laguna Blanca,6432,39,24.0,m,INA,,,,,,,,,,,,True,-27.2633333333333,-59.1961111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6432,AR_INA_6432_INA_24_H
6432,Negro - Laguna Blanca,6432,101,4.0,m,INA,,,,,,,,,,,,True,-27.2633333333333,-59.1961111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6432,AR_INA_6432_INA_4_H
6435,Piray Guazú - R. Nac. 12 Vieja,6435,39,24.0,m,INA,,,,,,,,,,,,True,-26.4858333333333,-54.5883333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6435,AR_INA_6435_INA_24_H
6435,Piray Guazú - R. Nac. 12 Vieja,6435,101,4.0,m,INA,,,,,,,,,,,,True,-26.4858333333333,-54.5883333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6435,AR_INA_6435_INA_4_H
6439,Piray Mini - Valle Hermoso,6439,39,24.0,m,INA,,,,,,,,,,,,True,-26.355,-54.4983333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6439,AR_INA_6439_INA_24_H
6439,Piray Mini - Valle Hermoso,6439,101,4.0,m,INA,,,,,,,,,,,,True,-26.355,-54.4983333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6439,AR_INA_6439_INA_4_H
6441,Quinto - Dique Villa Mercedes,6441,39,24.0,m,INA,,,,,,,,,,,,True,-33.6538888888889,-65.5336111111111,,Automatic,Argentina,INA,,AR_INA_6441,AR_INA_6441_INA_24_H
6441,Quinto - Dique Villa Mercedes,6441,101,4.0,m,INA,,,,,,,,,,,,True,-33.6538888888889,-65.5336111111111,,Automatic,Argentina,INA,,AR_INA_6441,AR_INA_6441_INA_4_H
6444,Trapiche - Hosteria El Trapich,6444,39,24.0,m,INA,,,,,,,,,,,,True,-33.1058333333333,-66.0633333333333,,Automatic,Argentina,INA,,AR_INA_6444,AR_INA_6444_INA_24_H
6444,Trapiche - Hosteria El Trapich,6444,101,4.0,m,INA,,,,,,,,,,,,True,-33.1058333333333,-66.0633333333333,,Automatic,Argentina,INA,,AR_INA_6444,AR_INA_6444_INA_4_H
6445,Quinto - Justo Daract,6445,39,24.0,m,INA,,,,,,,,,,,,True,-33.9186111111111,-65.1516666666667,,Automatic,Argentina,INA,,AR_INA_6445,AR_INA_6445_INA_24_H
6445,Quinto - Justo Daract,6445,101,4.0,m,INA,,,,,,,,,,,,True,-33.9186111111111,-65.1516666666667,,Automatic,Argentina,INA,,AR_INA_6445,AR_INA_6445_INA_4_H
6446,De Las Barrancas-A.Corral RP23,6446,39,24.0,m,INA,,,,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_INA_24_H
6446,De Las Barrancas-A.Corral RP23,6446,101,4.0,m,INA,,,,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_INA_4_H
6447,Dulce - La Escuela - Río Hondo,6447,39,24.0,m,INA,,,,,,,,,,,,True,-27.5033333333333,-64.8558333333333,,Automatic,Argentina,INA,,AR_INA_6447,AR_INA_6447_INA_24_H
6447,Dulce - La Escuela - Río Hondo,6447,101,4.0,m,INA,,,,,,,,,,,,True,-27.5033333333333,-64.8558333333333,,Automatic,Argentina,INA,,AR_INA_6447,AR_INA_6447_INA_4_H
6449,Paraguay - Isla del Cerrito,6449,39,24.0,m,INA,,,,,,,,,,,,True,-27.2891666666667,-58.61,,Automatic,Argentina,INA,Rio Parana,AR_INA_6449,AR_INA_6449_INA_24_H
6449,Paraguay - Isla del Cerrito,6449,101,4.0,m,INA,,,,,,,,,,,,True,-27.2891666666667,-58.61,,Automatic,Argentina,INA,Rio Parana,AR_INA_6449,AR_INA_6449_INA_4_H
6454,Negro-Obra de Ctrl. Agua Abajo,6454,39,24.0,m,INA,,,,,,,,,,,,True,-27.4563888888889,-58.8988888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6454,AR_INA_6454_INA_24_H
6454,Negro-Obra de Ctrl. Agua Abajo,6454,101,4.0,m,INA,,,,,,,,,,,,True,-27.4563888888889,-58.8988888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6454,AR_INA_6454_INA_4_H
6456,Dulce - Villa San Martín,6456,39,24.0,m,INA,,,,,,,,,,,,True,-28.3291666666667,-64.0066666666667,,Automatic,Argentina,INA,,AR_INA_6456,AR_INA_6456_INA_24_H
6456,Dulce - Villa San Martín,6456,101,4.0,m,INA,,,,,,,,,,,,True,-28.3291666666667,-64.0066666666667,,Automatic,Argentina,INA,,AR_INA_6456,AR_INA_6456_INA_4_H
6457,Embalse Cruz Bajada,6457,39,24.0,m,INA,,,,,,,,,,,,True,-25.7158333333333,-63.8916666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6457,AR_INA_6457_INA_24_H
6457,Embalse Cruz Bajada,6457,101,4.0,m,INA,,,,,,,,,,,,True,-25.7158333333333,-63.8916666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6457,AR_INA_6457_INA_4_H
6458,Paraná - Puerto Libertad,6458,39,24.0,m,INA,,,,,,,,,,,,True,-25.9166666666667,-54.6205555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6458,AR_INA_6458_INA_24_H
6458,Paraná - Puerto Libertad,6458,101,4.0,m,INA,,,,,,,,,,,,True,-25.9166666666667,-54.6205555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6458,AR_INA_6458_INA_4_H
6459,Canal de Dios - Cruz Bajada,6459,39,24.0,m,INA,,,,,,,,,,,,True,-25.7163888888889,-63.8905555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6459,AR_INA_6459_INA_24_H
6459,Canal de Dios - Cruz Bajada,6459,101,4.0,m,INA,,,,,,,,,,,,True,-25.7163888888889,-63.8905555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6459,AR_INA_6459_INA_4_H
6461,Aº Las Garzas - RN Nº 11,6461,39,24.0,m,INA,,,,,,,,,,,,True,-28.7766666666667,-59.4738888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6461,AR_INA_6461_INA_24_H
6461,Aº Las Garzas - RN Nº 11,6461,101,4.0,m,INA,,,,,,,,,,,,True,-28.7766666666667,-59.4738888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6461,AR_INA_6461_INA_4_H
6463,Ledesma -Fraile Pintado-RN 34 ,6463,39,24.0,m,INA,,,,,,,,,,,,True,-23.9094444444444,-64.8080555555556,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6463,AR_INA_6463_INA_24_H
6463,Ledesma -Fraile Pintado-RN 34 ,6463,101,4.0,m,INA,,,,,,,,,,,,True,-23.9094444444444,-64.8080555555556,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6463,AR_INA_6463_INA_4_H
6464,San Pedro - Ledesma - RN 34,6464,39,24.0,m,INA,,,,,,,,,,,,True,-24.2644444444444,-64.8986111111111,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6464,AR_INA_6464_INA_24_H
6464,San Pedro - Ledesma - RN 34,6464,101,4.0,m,INA,,,,,,,,,,,,True,-24.2644444444444,-64.8986111111111,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6464,AR_INA_6464_INA_4_H
6469,Vipos - Toma Obras Sanitarias,6469,39,24.0,m,INA,,,,,,,,,,,,True,-26.4775,-65.3163888888889,,Automatic,Argentina,INA,,AR_INA_6469,AR_INA_6469_INA_24_H
6469,Vipos - Toma Obras Sanitarias,6469,101,4.0,m,INA,,,,,,,,,,,,True,-26.4775,-65.3163888888889,,Automatic,Argentina,INA,,AR_INA_6469,AR_INA_6469_INA_4_H
6479,El Tala - El Brete,6479,39,24.0,m,INA,,,,,,,,,,,,True,-26.0658333333333,-65.3411111111111,,Automatic,Argentina,INA,,AR_INA_6479,AR_INA_6479_INA_24_H
6479,El Tala - El Brete,6479,101,4.0,m,INA,,,,,,,,,,,,True,-26.0658333333333,-65.3411111111111,,Automatic,Argentina,INA,,AR_INA_6479,AR_INA_6479_INA_4_H
6480,Canal - Jume Esquina,6480,39,24.0,m,INA,,,,,,,,,,,,True,-27.6966666666667,-63.9333333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6480,AR_INA_6480_INA_24_H
6480,Canal - Jume Esquina,6480,101,4.0,m,INA,,,,,,,,,,,,True,-27.6966666666667,-63.9333333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6480,AR_INA_6480_INA_4_H
6481,Grande - Ruta Provincia Nº 9,6481,39,24.0,m,INA,,,,,,,,,,,,True,-32.9019444444444,-66.1055555555556,,Automatic,Argentina,INA,,AR_INA_6481,AR_INA_6481_INA_24_H
6481,Grande - Ruta Provincia Nº 9,6481,101,4.0,m,INA,,,,,,,,,,,,True,-32.9019444444444,-66.1055555555556,,Automatic,Argentina,INA,,AR_INA_6481,AR_INA_6481_INA_4_H
6483,Desaguadero - Salto de la Tosc,6483,39,24.0,m,INA,,,,,,,,,,,,True,-34.0869444444444,-66.71,,Automatic,Argentina,INA,,AR_INA_6483,AR_INA_6483_INA_24_H
6483,Desaguadero - Salto de la Tosc,6483,101,4.0,m,INA,,,,,,,,,,,,True,-34.0869444444444,-66.71,,Automatic,Argentina,INA,,AR_INA_6483,AR_INA_6483_INA_4_H
6498,Urueña -7 de Abril - RN34,6498,39,24.0,m,INA,,,,,,,,,,,,True,-26.2188888888889,-64.5119444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6498,AR_INA_6498_INA_24_H
6498,Urueña -7 de Abril - RN34,6498,101,4.0,m,INA,,,,,,,,,,,,True,-26.2188888888889,-64.5119444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6498,AR_INA_6498_INA_4_H
6504,Seco - RN Nº 157,6504,39,24.0,m,INA,,,,,,,,,,,,True,-27.3361111111111,-65.3175,,Automatic,Argentina,INA,,AR_INA_6504,AR_INA_6504_INA_24_H
6504,Seco - RN Nº 157,6504,101,4.0,m,INA,,,,,,,,,,,,True,-27.3361111111111,-65.3175,,Automatic,Argentina,INA,,AR_INA_6504,AR_INA_6504_INA_4_H
6505,Chico - RN Nº157 Monteagudo,6505,39,24.0,m,INA,,,,,,,,,,,,True,-27.5211111111111,-65.2663888888889,,Automatic,Argentina,INA,,AR_INA_6505,AR_INA_6505_INA_24_H
6505,Chico - RN Nº157 Monteagudo,6505,101,4.0,m,INA,,,,,,,,,,,,True,-27.5211111111111,-65.2663888888889,,Automatic,Argentina,INA,,AR_INA_6505,AR_INA_6505_INA_4_H
6506,Salí - Alta Gracia,6506,39,24.0,m,INA,,,,,,,,,,,,True,-26.7191666666667,-65.1619444444444,,Automatic,Argentina,INA,,AR_INA_6506,AR_INA_6506_INA_24_H
6506,Salí - Alta Gracia,6506,101,4.0,m,INA,,,,,,,,,,,,True,-26.7191666666667,-65.1619444444444,,Automatic,Argentina,INA,,AR_INA_6506,AR_INA_6506_INA_4_H
6508,Paraná - Puerto Rico,6508,39,24.0,m,INA,,,,,,,,,,,,True,-26.7916666666667,-55.025,,Automatic,Argentina,INA,Rio Parana,AR_INA_6508,AR_INA_6508_INA_24_H
6508,Paraná - Puerto Rico,6508,101,4.0,m,INA,,,,,,,,,,,,True,-26.7916666666667,-55.025,,Automatic,Argentina,INA,Rio Parana,AR_INA_6508,AR_INA_6508_INA_4_H
6511,Paraguay - Las Palmas,6511,39,24.0,m,INA,,,,,,,,,,,,True,-27.1180555555556,-58.6427777777778,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6511,AR_INA_6511_INA_24_H
6511,Paraguay - Las Palmas,6511,101,4.0,m,INA,,,,,,,,,,,,True,-27.1180555555556,-58.6427777777778,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6511,AR_INA_6511_INA_4_H
6518,Atuel - La Puntilla,6518,39,24.0,m,INA,,,,,,,,,,,,True,-36.2413888888889,-67.1866666666667,,Automatic,Argentina,INA,,AR_INA_6518,AR_INA_6518_INA_24_H
6518,Atuel - La Puntilla,6518,101,4.0,m,INA,,,,,,,,,,,,True,-36.2413888888889,-67.1866666666667,,Automatic,Argentina,INA,,AR_INA_6518,AR_INA_6518_INA_4_H
6528,Desaguadero - El Encón,6528,39,24.0,m,INA,,,,,,,,,,,,True,-32.2247222222222,-67.8069444444444,,Automatic,Argentina,INA,,AR_INA_6528,AR_INA_6528_INA_24_H
6528,Desaguadero - El Encón,6528,101,4.0,m,INA,,,,,,,,,,,,True,-32.2247222222222,-67.8069444444444,,Automatic,Argentina,INA,,AR_INA_6528,AR_INA_6528_INA_4_H
6540,Salado - Icaño,6540,39,24.0,m,INA,,,,,,,,,,,,True,-28.6152777777778,-62.7786111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6540,AR_INA_6540_INA_24_H
6540,Salado - Icaño,6540,101,4.0,m,INA,,,,,,,,,,,,True,-28.6152777777778,-62.7786111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6540,AR_INA_6540_INA_4_H
6544,Areco - Carmen de Areco,6544,39,24.0,m,INA,,,,,,,,,,,,True,-34.3519444444444,-59.8169444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6544,AR_INA_6544_INA_24_H
6544,Areco - Carmen de Areco,6544,101,4.0,m,INA,,,,,,,,,,,,True,-34.3519444444444,-59.8169444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6544,AR_INA_6544_INA_4_H
6548,Bermejo - Aguas Blancas LIM,6548,39,24.0,m,INA,,,,,,,,,,,,True,-22.7263888888889,-64.3691666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6548,AR_INA_6548_INA_24_H
6548,Bermejo - Aguas Blancas LIM,6548,101,4.0,m,INA,,,,,,,,,,,,True,-22.7263888888889,-64.3691666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6548,AR_INA_6548_INA_4_H
6549,Juramento - El Tunal,6549,39,24.0,m,INA,,,,,,,,,,,,True,-25.2497222222222,-64.3902777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6549,AR_INA_6549_INA_24_H
6549,Juramento - El Tunal,6549,101,4.0,m,INA,,,,,,,,,,,,True,-25.2497222222222,-64.3902777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6549,AR_INA_6549_INA_4_H
6551,Uruguay - Monte Caseros,6551,39,24.0,m,INA,,,,,,,,,,,,True,-30.2516666666667,-57.6216666666667,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6551,AR_INA_6551_INA_24_H
6551,Uruguay - Monte Caseros,6551,101,4.0,m,INA,,,,,,,,,,,,True,-30.2516666666667,-57.6216666666667,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6551,AR_INA_6551_INA_4_H
6553,Bañado La Estrella - RP Nº28,6553,39,24.0,m,INA,,,,,,,,,,,,True,-24.4086111111111,-60.3341666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6553,AR_INA_6553_INA_24_H
6553,Bañado La Estrella - RP Nº28,6553,101,4.0,m,INA,,,,,,,,,,,,True,-24.4086111111111,-60.3341666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6553,AR_INA_6553_INA_4_H
6555,Santa Maria - Pie de Medano,6555,39,24.0,m,INA,,,,,,,,,,,,True,-26.9955555555556,-66.2175,,Automatic,Argentina,INA,Rio Parana,AR_INA_6555,AR_INA_6555_INA_24_H
6555,Santa Maria - Pie de Medano,6555,101,4.0,m,INA,,,,,,,,,,,,True,-26.9955555555556,-66.2175,,Automatic,Argentina,INA,Rio Parana,AR_INA_6555,AR_INA_6555_INA_4_H
6577,Las Conchas - Coropampa,6577,39,24.0,m,INA,,,,,,,,,,,,True,-25.5091666666667,-65.5238888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6577,AR_INA_6577_INA_24_H
6577,Las Conchas - Coropampa,6577,101,4.0,m,INA,,,,,,,,,,,,True,-25.5091666666667,-65.5238888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6577,AR_INA_6577_INA_4_H
6578,Uruguay - El Soberbio,6578,39,24.0,m,INA,,,,,,,,,,,,True,-27.2922222222222,-54.1955555555556,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6578,AR_INA_6578_INA_24_H
6578,Uruguay - El Soberbio,6578,101,4.0,m,INA,,,,,,,,,,,,True,-27.2922222222222,-54.1955555555556,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6578,AR_INA_6578_INA_4_H
6586,Metán - Desembocadura,6586,39,24.0,m,INA,,,,,,,,,,,,True,-25.3933333333333,-64.5922222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6586,AR_INA_6586_INA_24_H
6586,Metán - Desembocadura,6586,101,4.0,m,INA,,,,,,,,,,,,True,-25.3933333333333,-64.5922222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6586,AR_INA_6586_INA_4_H
6587,Uruguay - Santo Tomé,6587,39,24.0,m,INA,,,,,,,,,,,,True,-28.545,-56.0288888888889,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6587,AR_INA_6587_INA_24_H
6587,Uruguay - Santo Tomé,6587,101,4.0,m,INA,,,,,,,,,,,,True,-28.545,-56.0288888888889,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6587,AR_INA_6587_INA_4_H
6592,A° Saltito - El Saltito,6592,39,24.0,m,INA,,,,,,,,,,,,True,-27.4405555555556,-54.5766666666667,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6592,AR_INA_6592_INA_24_H
6592,A° Saltito - El Saltito,6592,101,4.0,m,INA,,,,,,,,,,,,True,-27.4405555555556,-54.5766666666667,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6592,AR_INA_6592_INA_4_H
6595,Lag. La Picasa-Inter. Can. A22,6595,39,24.0,m,INA,,,,,,,,,,,,True,-34.4494444444444,-62.4133333333333,,Automatic,Argentina,INA,,AR_INA_6595,AR_INA_6595_INA_24_H
6595,Lag. La Picasa-Inter. Can. A22,6595,101,4.0,m,INA,,,,,,,,,,,,True,-34.4494444444444,-62.4133333333333,,Automatic,Argentina,INA,,AR_INA_6595,AR_INA_6595_INA_4_H
6597,Arenales - El Encon,6597,39,24.0,m,INA,,,,,,,,,,,,True,-24.8422222222222,-65.5933333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6597,AR_INA_6597_INA_24_H
6597,Arenales - El Encon,6597,101,4.0,m,INA,,,,,,,,,,,,True,-24.8422222222222,-65.5933333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6597,AR_INA_6597_INA_4_H
6604,Areco - Puente Quemado,6604,39,24.0,m,INA,,,,,,,,,,,,True,-34.2880555555556,-59.7027777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6604,AR_INA_6604_INA_24_H
6604,Areco - Puente Quemado,6604,101,4.0,m,INA,,,,,,,,,,,,True,-34.2880555555556,-59.7027777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6604,AR_INA_6604_INA_4_H
6616,Dique Belén - Aguas Abajo,6616,39,24.0,m,INA,,,,,,,,,,,,True,-27.6155555555556,-67.0163888888889,,Automatic,Argentina,INA,,AR_INA_6616,AR_INA_6616_INA_24_H
6616,Dique Belén - Aguas Abajo,6616,101,4.0,m,INA,,,,,,,,,,,,True,-27.6155555555556,-67.0163888888889,,Automatic,Argentina,INA,,AR_INA_6616,AR_INA_6616_INA_4_H
6622,Quinto - R.N. 35,6622,39,24.0,m,INA,,,,,,,,,,,,True,-34.2163888888889,-64.3861111111111,,Automatic,Argentina,INA,,AR_INA_6622,AR_INA_6622_INA_24_H
6622,Quinto - R.N. 35,6622,101,4.0,m,INA,,,,,,,,,,,,True,-34.2163888888889,-64.3861111111111,,Automatic,Argentina,INA,,AR_INA_6622,AR_INA_6622_INA_4_H
6623,Quinto - Canal Devoto RP 4,6623,39,24.0,m,INA,,,,,,,,,,,,True,-33.9330555555556,-63.4491666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6623,AR_INA_6623_INA_24_H
