STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
0-76-4-56209080,931450DFFE273A969FE5C11948406BFF201B746E,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.4678,-43.4703,,,Brazil,WHOS,
0-76-4-61150001,84CF2B049AB199B00313B42C0BB9601403C253D4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.1903,-45.0569,,,Brazil,WHOS,Rio Parana
0-76-4-66170600,5337148E0607C645760D418BB9EB6EEEB6E32F79,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.3422,-55.4611,,,Brazil,WHOS,Rio Paraguay
0-76-4-83029900,FD927DBD187BF460CFD996DFB136CD25E91DEB4B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.0397,-50.1242,,,Brazil,WHOS,
0-76-4-60877080,AE3C7E2C36982F82279C43D4BC7DFE73918472F9,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.9889,-48.1903,,,Brazil,WHOS,Rio Parana
0-76-4-64541000,54F071D58C0ED1A228BFF3B164CA08EE7910C3C7,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.3258,-51.845,,,Brazil,WHOS,Rio Parana
0-76-4-66260001,541BBF0FB67D6D65899CA4B5D401714762AE1F66,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.6156,-56.1086,,,Brazil,WHOS,Rio Paraguay
0-76-4-41780002,FDDF5753BA57A8AF116BD2D47CCE8B6F3562BFC4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.645,-44.0506,,,Brazil,WHOS,
0-76-0-5003256000000490,DC1426B653ED3AD2A360E165E35E2D5907154016,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.49277777,-53.17138888,,,Brazil,INMET,Rio Parana
0-76-4-86163000,BEE67694D8E50572774899912D179285B4656E37,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.7869,-50.7447,,,Brazil,WHOS,
0-76-4-64230600,A93F247494FD7EE5A5D49C5C97E54884363F43F4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.0919,-49.4228,,,Brazil,WHOS,Rio Parana
0-76-4-40755000,D8994118DE9729F4023B820BD4BF6F4CA3ED6C0B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.4036,-44.3386,,,Brazil,WHOS,
0-76-4-83300200,4E9D08E428B4A5F5466DA82E87C7D8C58607A530,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.2078,-49.6292,,,Brazil,WHOS,
0-76-4-86060010,008C1FB9A42BF48CAD8AC96151D5F2688A044209,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.9489,-50.0556,,,Brazil,WHOS,
0-76-4-58350001,0D967575300B274721DCC61A91C3891E83F27F1D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.6625,-43.9567,,,Brazil,WHOS,
0-76-0-3552205000000098,3B6FC1AC8101B6B44AB027EE0E93C4A644B2E0E3,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.4261111,-47.58555555,,,Brazil,INMET,Rio Parana
0-76-4-41210000,7946AB49EB8D119704D7FEC0A57BECCC27FE9D90,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.9028,-43.6664,,,Brazil,WHOS,
0-76-4-1647002,5F83BD431009AFCFD849B76A335EEA16BED4F4E6,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.7881,-47.6033,,,Brazil,WHOS,Rio Parana
0-76-4-42980500,BAF2CDB2DD78954A4D7ADF7BF269B30069E4EB25,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.5872,-45.1336,,,Brazil,WHOS,
0-76-4-64198000,634037ECB9C26FC4399EBD2816289D3058CA4274,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.7858,-49.0558,,,Brazil,WHOS,Rio Parana
0-76-4-64241200,825DD64D870344F0E7A94083D733AEB785D3B915,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.2236,-49.6886,,,Brazil,WHOS,Rio Parana
0-76-4-26150000,B05684B6C97CCA31B8D541BE525E484395AA0EE2,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-14.5997,-51.7197,,,Brazil,WHOS,
0-76-4-40152000,BB4F183314D660CC7473E245C22085F55D78C41A,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.1811,-44.7939,,,Brazil,WHOS,
0-76-4-2951145,18E044F12A9E164F587B0D26367B978536F22BCC,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.205,-51.09,,,Brazil,WHOS,
0-76-0-4128534000000471,F4C20E8C1CD90F172EBE2121554D9CF0892E0791,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.28027777,-50.21027777,,,Brazil,INMET,Rio Parana
0-76-4-61991000,6363F384B0A51AB8F66595200EB6971779EEF5ED,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.1664,-49.6533,,,Brazil,WHOS,Rio Parana
0-76-4-66450010,E0F246AB9EC9A40161E55091985D54051059E1C8,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.4789,-54.6506,,,Brazil,WHOS,Rio Paraguay
0-76-4-66070004,ADB641B8DE8D3D0C1D2F0797DF1A00688C8C939D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.0761,-57.7022,,,Brazil,WHOS,Rio Paraguay
0-76-4-87350000,0C5BD66E6C95B9B9F9B2B8CE9B694BBE7261970E,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.645,-50.5106,,,Brazil,WHOS,
0-76-4-66071355,4BBCD8F37794FA6B2C519A65B342BE4E82E544A2,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.0369,-58.7358,,,Brazil,WHOS,Rio Paraguay
0-76-4-64489000,5E6994DD82F36BD7A0C9EE43248030BCEAF34F73,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.0633,-50.7014,,,Brazil,WHOS,Rio Parana
0-76-4-2448073,D71E7B5485B6140753ECD1585FB8A7E3D41D0CCD,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.0714,-48.1825,,,Brazil,WHOS,Rio Parana
0-76-4-66489000,682E6A5FADE1122AA159EA25440F545D2A97911C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-17.6075,-54.8272,,,Brazil,WHOS,Rio Paraguay
0-76-4-63001223,1EFD820DA69D036D75031981B97EB7BEE243C898,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.0614,-52.9947,,,Brazil,WHOS,Rio Parana
0-76-4-64899500,D002A76FE3246A8656A37163B09143049C79F813,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.2667,-54.4333,,,Brazil,WHOS,Rio Parana
0-76-4-3054030,19D53BDFB170A7ED3743FF21D0EC1F2F6D1D68EA,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-30.4811,-54.5533,,,Brazil,WHOS,Rio Uruguay
0-76-4-60444035,9526DEE9141E2E62519479A35A9AE207C9811C58,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.0467,-48.0822,,,Brazil,WHOS,Rio Parana
0-76-4-20001400,D095C266D02B0625140EF5618BBE9A2B888C3123,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.4875,-48.0458,,,Brazil,WHOS,
0-76-0-4214508000000312,5B5D5F45BD4DAA918886E408652768E6D0B84D06,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.93749999,-50.14555555,,,Brazil,INMET,
0-76-4-62752000,C5409A3E18D5EA018498D5A3E3FC08403348FA68,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.0775,-48.4842,,,Brazil,WHOS,Rio Parana
0-76-4-85438510,E1FCBF4FE107406F179DB6D6A86E617068D2A1A9,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.8011,-53.3681,,,Brazil,WHOS,
0-76-4-61284500,399D8548A4E0760E2DFDF29903D79B21A97ABB1D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.3717,-45.3472,,,Brazil,WHOS,Rio Parana
0-76-4-20200000,FAC90B5F46C0484909FDA1A3CA128C26D32B3C6B,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.4961,-49.6908,,,Brazil,WHOS,
0-76-4-25090000,1BAE1D1D0F41CB7155EB3A0A81F0BEC9DCEE48D3,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.9147,-50.1278,,,Brazil,WHOS,
0-76-4-41075001,9FCAD19292388B906E538A2E87062168D59A6A9A,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.4031,-45.7369,,,Brazil,WHOS,
0-76-4-63001602,B85DF4529876C3CF70C6489C709555941677F855,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-19.0578,-52.5317,,,Brazil,WHOS,Rio Parana
0-76-4-70305000,868CFA930F19A5ED3641BB586D3AAAFD4FA66E14,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.0894,-50.0614,,,Brazil,WHOS,Rio Uruguay
0-76-4-2551070,38FE48BB85BE4FD74BDE841FAC543994CDAD4C6F,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-25.3847,-51.4939,,,Brazil,WHOS,Rio Parana
0-76-4-60474300,D3D69DBD050C34C0C529F88AF132DFA31654ACC1,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.7272,-47.6967,,,Brazil,WHOS,Rio Parana
0-76-4-74463000,06DF87DA85144E84355288ED25439E920F097B39,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-27.7089,-53.775,,,Brazil,WHOS,Rio Uruguay
0-76-0-5007901000000434,48423F263B5D923C5E3DDD7E1264A4691118E091,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-20.98166666,-54.97194443,,,Brazil,INMET,Rio Parana
0-76-4-65824991,4012742A364840060AD8E20F96CE5E2996D969D8,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-25.6558,-51.9522,,,Brazil,WHOS,Rio Parana
0-76-4-73440000,834D4401706FE496646684E66605F7D6C48B37D1,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-27.4822,-52.7797,,,Brazil,WHOS,Rio Uruguay
0-76-4-60431500,FA1877EFFE6BB08625931D8491B5A225E3EDF799,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.3331,-48.9533,,,Brazil,WHOS,Rio Parana
0-76-4-60959600,7B83129F2DC7631FE5B63D28E9BDA81804D7B217,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.7444,-52.4117,,,Brazil,WHOS,Rio Parana
0-76-4-75230000,9E3DE483033BF555E1CD1D2D0BA358E0D66C2AFA,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.3553,-54.2675,,,Brazil,WHOS,Rio Uruguay
0-76-4-42255500,8E9A1D72DBADE5B978E10294C9545D41508C0894,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-17.2656,-46.9556,,,Brazil,WHOS,
0-76-4-87510015,860158E9D67D0FE95957C9523DC01EBD401FBE5A,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-30.1544,-50.5528,,,Brazil,WHOS,
0-76-4-24725000,1A3752F384C5A7E7E0EF8FA8AF247221FCC264FF,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.6631,-51.5844,,,Brazil,WHOS,
0-76-4-42450360,63063DC2C724B3035C2DFE600AA5110034D3C032,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.8372,-47.3689,,,Brazil,WHOS,
0-76-4-66600000,4637658A16A36D6E82862A75A9825555036B05DA,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-17.2017,-56.0086,,,Brazil,WHOS,Rio Paraguay
0-76-4-60191000,D6B94E6CAD0DE510B0CCF6E32A7343E9E8C91080,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-17.9092,-48.0831,,,Brazil,WHOS,Rio Parana
0-76-4-86430500,D09BCDC3A8B26067651435573C8AAF626B495E09,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.8231,-51.4942,,,Brazil,WHOS,
0-76-4-66010000,E3C7085ED339867B945BEDDBC64E24E8C0BE3D70,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.0761,-57.1819,,,Brazil,WHOS,Rio Paraguay
0-76-4-61869700,67D5C5D6B6AC9A7C4002449F8F1AB50A8AD10981,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-22.2661,-46.6922,,,Brazil,WHOS,Rio Parana
0-76-4-66900000,7AD657F47B726E4153F0BCDE8D0D8C56F33B0ABE,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-20.7619,-56.0911,,,Brazil,WHOS,Rio Paraguay
0-76-4-3050015,F4EF1776354AE06B60F7D57F05B7A321D8F49AB9,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-30.6944,-50.5686,,,Brazil,WHOS,
0-76-4-61807002,4A8B702AA396A3B6427D4D06A034E4F4396CCDA5,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-21.7286,-46.6033,,,Brazil,WHOS,Rio Parana
0-76-0-3550902000000592,A676D92BED7D3204C1098F6C65D9A9AB4A41C52C,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-21.46111111,-47.57944443,,,Brazil,INMET,Rio Parana
0-76-4-64099000,3BC743FC3726AADD53813525102FAA100CB76227,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-24.1886,-48.7297,,,Brazil,WHOS,Rio Parana
0-76-0-3135209000000521,8E5A196E0CAE079660C00048F1DB059B86F90308,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.448089,-44.366313,,,Brazil,INMET,
0-76-4-60655001,B37B7A40D6D40149E7662AAC31DFD42C70397598,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.9919,-49.0636,,,Brazil,WHOS,Rio Parana
0-76-4-2448072,D0CA0AC8FB8D256BBD718759CC579CCA267DBD39,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-24.0936,-48.6389,,,Brazil,WHOS,Rio Parana
0-76-4-71700000,1B3D725CD49A5E4BE58F6B5442409D38B3329C58,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-27.6264,-50.9858,,,Brazil,WHOS,Rio Uruguay
0-76-4-66071397,A7200537BDF881653E0DD0D71311DC5A61895CB1,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.2919,-58.7075,,,Brazil,WHOS,Rio Paraguay
0-76-4-87241000,5824B021D1F0A2A9DE745A2D7713826F3F85D802,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-30.38,-51.0061,,,Brazil,WHOS,
0-76-4-66201200,40563C7AA2DDA6742FCDB60A26F38D21F3E6B7C4,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.1111,-55.3758,,,Brazil,WHOS,Rio Paraguay
0-76-4-24735000,600D2DF6EBC39506100C4F0CC832544EA13D64C2,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.5072,-51.4364,,,Brazil,WHOS,
0-76-4-2348090,617CFDBFAF751879FF137408E1CFB5EB0C77AAA5,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-23.7122,-48.7042,,,Brazil,WHOS,Rio Parana
0-76-4-60959800,B7A4674296BAA420A94CC88E7FC164C420E45A75,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.8,-52.3606,,,Brazil,WHOS,Rio Parana
0-76-4-61730080,EE418C5F23C195C011D77682FD182C63FC7FD4D3,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-20.2842,-47.0636,,,Brazil,WHOS,Rio Parana
0-76-0-4315305000000257,6CA6AF4FD5AA7BB98F592BFFABA85882344432EB,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-30.368578,-56.437115,,,Brazil,INMET,Rio Uruguay
0-76-4-84249998,60199B7A706E92C01BAE1171EFA01F9A25C11E89,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.3586,-49.295,,,Brazil,WHOS,
0-76-4-60480310,7BE75FE7A8A397ACE55A9C3CA657E29D9B332865,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.8753,-47.7228,,,Brazil,WHOS,Rio Parana
0-76-4-59310000,D9430F6A78BBAE01365F76523DE4E6EDF32B7C33,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-22.6861,-43.8222,,,Brazil,WHOS,
0-76-4-60016000,32BDCE7F98A65860ADCC4B1BE9CF798CABEA68E5,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.1814,-47.4831,,,Brazil,WHOS,Rio Parana
0-76-4-44200000,6BFD579A84F6221CDAF05ADE1554223DE8E97028,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.9494,-44.8678,,,Brazil,WHOS,
0-76-4-60439500,70F94C9BB2868F1EAA6F3AABBB7B0DB6D2FB981D,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-16.0714,-48.3686,,,Brazil,WHOS,Rio Parana
0-76-4-63001228,4EBF1090F15CF9C12E9E6678884A4761CE752602,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-19.245,-52.8808,,,Brazil,WHOS,Rio Parana
0-76-0-4219507000000318,5AE7123BC196E33F61EFF61084AAD3C93BEFB804,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-26.938666,-52.39809,,,Brazil,INMET,Rio Uruguay
0-76-4-74500000,68315EE2727445894B1FD55181DF3DD18B663811,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-27.3019,-54.1397,,,Brazil,WHOS,Rio Uruguay
0-76-4-58712000,EF1E1580228F6B1025DC013BD3C1FB7D82472136,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-21.2336,-43.3192,,,Brazil,WHOS,
0-76-4-58351500,8E8857B1ED314B6D4DA05AE4DDF8ABFD0EE4DB85,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-22.63,-43.895,,,Brazil,WHOS,
0-76-4-26100000,180DA61AF44291C59B0A22546BF1550CF2F8793B,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-14.6725,-52.355,,,Brazil,WHOS,
0-76-4-65774400,76C165D97339EC7D6C16799A8523DF9279657835,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-26.0094,-51.6647,,,Brazil,WHOS,Rio Parana
0-76-4-62885700,F02918559C31114C2B1D339F9C5FD87EB8832089,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-20.6264,-51.08,,,Brazil,WHOS,Rio Parana
0-76-4-65883051,AF4F688F8ED99FC8B918162AA4F44C671C6E179B,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-25.6103,-52.6164,,,Brazil,WHOS,Rio Parana
0-76-4-66483600,57991221D7367F581038504FA2511C832D551E97,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-17.5444,-54.4139,,,Brazil,WHOS,Rio Paraguay
0-76-4-63001680,FC10BC26615A4C0C08D47B03B3129B6CFE13A1DF,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-19.4375,-52.4639,,,Brazil,WHOS,Rio Parana
0-76-4-42145498,EDF069C551A5B7C89211903D209265FFB06EB6A3,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-17.2097,-44.4603,,,Brazil,WHOS,
0-76-4-60230080,913E897C74122A8B8434297B0E69A4EDFE402FE0,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-19.4858,-47.5417,,,Brazil,WHOS,Rio Parana
0-76-4-75181000,37DB30A9F1B1AA024805999779E8F29701426950,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.3128,-53.9131,,,Brazil,WHOS,Rio Uruguay
0-76-4-26033800,39F99FF9E3A8C5F45E00A7F81EA26177883C6B08,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.3717,-54.3836,,,Brazil,WHOS,
0-76-4-60472240,9F8B5E4491C32238372C7C1E052B9350858C197D,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.6397,-47.5742,,,Brazil,WHOS,Rio Parana
0-76-4-61305000,07E21941FCF59F2642BB1CF5440EAEE94C46D7BC,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-22.2508,-45.7089,,,Brazil,WHOS,Rio Parana
0-76-0-4302105000000152,D8BC40E3C96F9183DBD45A97B6C2CFC40D8E1DBD,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-29.164581,-51.534202,,,Brazil,INMET,
0-76-4-86100600,5BA8FCD5D7B9452C0EEB69B70FC910B6634E1B38,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-28.7575,-50.5211,,,Brazil,WHOS,
0-76-0-5208905000000232,29FA7E86936CA3AE06D402E524E3F1647AC3F38D,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-15.93972221,-50.14138888,,,Brazil,INMET,
0-76-4-66025500,DE9E9652AAC9B34F356378BFCE5A51B7483834EC,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-14.355,-57.6164,,,Brazil,WHOS,Rio Paraguay
0-76-4-58440000,742C37E4A6A88413D2080E78E99F63EE2C2C2509,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-22.1403,-43.1542,,,Brazil,WHOS,
0-76-4-60897000,77A1518FE2A2E07FF9C7395356FBBD836E1C4986,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.0167,-51.2019,,,Brazil,WHOS,Rio Parana
0-76-4-60961050,105710EEF7FA6D1008854950FAE6BAC829E4919D,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.8297,-52.1717,,,Brazil,WHOS,Rio Parana
0-76-4-60621900,06BE75F178C32CE938FDBC0726F5292FDBD79962,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-18.5297,-49.2053,,,Brazil,WHOS,Rio Parana
0-76-4-76300000,92804139BC685F85895DABC47CE4BBF6EE117426,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-30.2808,-54.9031,,,Brazil,WHOS,Rio Uruguay
0-76-4-82549000,18E30E41FDB4A257401B157D63B10BA812BF0DCB,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-26.4392,-49.0628,,,Brazil,WHOS,
0-76-4-83441000,09292C0CD0886E316269C50373E35C37BFB09B28,AEAF735EBFC73611C8A50B6D0319BD4258B45918,24.0,millimetre,WHOS,,,,,,,,,True,-27.0536,-49.5164,,,Brazil,WHOS,
