STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
1076,FB601EE3C6DB51CEA85F7AD7FCD21C13540CC2B8,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.231098,-57.097101,,,Uruguay,INA,Rio Uruguay
95,215DA71A62174305ABBA3161F9D2F45D9B0114B3,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.54282,-53.490223,,,BRASIL,INA,Rio Parana
78,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
1050,E927C31135E8F2786DD4CF2B8FBAF08800859BE2,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-30.9982,-57.485838,,,Uruguay,INA,Rio Uruguay
103,02E07E2F72A815E237B7896D79BC68193EF3A0A6,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.4912222222222,-60.7805555555556,,,Argentina,INA,Rio Parana
29,D35B4E539A4840513F23C64F15BE89333B7488D7,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.7182378629681,-60.5225697750899,,,Argentina,INA,Rio Parana
93,4638148B18E69F759A31CF738A0B4EA1FC93408D,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.592701,-54.593363,,,Argentina,INA,Rio Parana
77,F5C001AAB05E68773AAEF77E7D4C6085CBD7AD73,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
87,329E5E2914B19DB23520D64DFA541CC83DE345F2,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.482557,-56.727244,,,Argentina,INA,Rio Parana
1020,1B4C1FCFC09654F9FFDB6243B95EA6B9EDDFDF29,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-30.289,-57.291694,,,Uruguay,INA,Rio Uruguay
2203,DFD96AC4A30EE51D31BF09A6F7EECC9C269556E1,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-32.3086111111111,-59.0769444444445,,,Argentina,INA,Rio Parana
92,317ECC87DECEDF9F8864FBC9C4EE7E2847D631D1,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.4,-54.583,,,Argentina,INA,Rio Parana
72,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay
55,B76F89BC3A30F644310F1CC4C611C7EA6047DA7A,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.3666666666667,-57.65,,,Argentina,INA,Rio Paraguay
94,077DD9C162758894B49F46A3766B3FB0C91FB2BC,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.583779,-53.817043,,,BRASIL,INA,Rio Parana
1035,94BF5172735BD48140FA057F615CA5ABB466EFE3,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-28.177515,-55.642269,,,Argentina,INA,Rio Uruguay
8,CFD04512F2051C00F5CFD00C4DE766399684B033,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.5833333333333,-53.9833333333333,,,Argentina,INA,Rio Parana
30,3D6199412BFA3DFEAB30DD9E0E4C7EEFEB6DECE1,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.6514772196376,-60.7002319185745,,,Argentina,INA,Rio Parana
61,7040838B6BB402DAAA03931F9AEC8113C897D73A,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.3,-54.2,,,Argentina,INA,Rio Uruguay
1038,D144E7C427EDC3B96B90FB792EA5AB808BD7DA83,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.298582,-54.193437,,,Argentina,INA,Rio Uruguay
79,FB7404060DA544222C32F7A19374FB217127E928,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay
68,C2C298DAC1EBB179763E064D213E671B4B199F42,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-28.55,-56.0333333333333,,,Argentina,INA,Rio Uruguay
