,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,COUNTRY,ORGANIZATION,SUBBASIN,ORIGINAL_STATION_ID
1117,366817009FE669E447B56D7289302054478044BE,ESPIRITO STO DO PINHAL - N.S. DE FATIMA,ESPIRITOSTOD,ESPIRITO STO DO PINHAL - N.S. DE FATIMA,-22.19947,-46.73814,,Brazil,WHOS,Río Paraná,0-76-4- 351518601A
1118,366B78B307768C44FA5270C4E63E260151F8269C,IRAI,IRAI,IRAI,-27.189451,-53.253338,,Brazil,INMET,Río Uruguay,0-76-0-4310504000W83881
1119,3670A4761DC78C08C91A00306D33F17B7B115870,PCH CEDROS BARRAMENTO PINHAL,PCHCEDROSBAR,PCH CEDROS BARRAMENTO PINHAL,-26.615,-49.4056,,Brazil,National Water Agency of Brazil,,83669000
1120,3679DB617A68A9058D9FD9DDCC6E21D726784937,RIO DE JANEIRO - VARGEM PEQUENA,RIODEJANEIRO,RIO DE JANEIRO - VARGEM PEQUENA,-22.989,-43.433,,Brazil,WHOS,,0-76-4- 330455718A
1121,367AEE90AA2EBC04C1B2C977DD1F3205D2F1EB1D,FAZENDA CARVALHO,FAZENDACARVA,FAZENDA CARVALHO,-15.5242,-46.2844,,Brazil,National Water Agency of Brazil,,43300000
1122,367EA3DAE9FF168010A158FD803C0334037F931F,Rio Bermejo-Finca Jujeños,RioBermejo-F,Rio Bermejo-Finca Jujeños,-23.1352777777778,-64.2047222222222,,Argentina,Instituto Nacional del Agua (INA),Río Paraguay,sat2:2190
1123,3681C2B3FCB4A4B103542307DEBD09AC24F3CA54,PCH SERRARIA JUSANTE,PCHSERRARIAJ,PCH SERRARIA JUSANTE,-24.1511,-47.5547,,Brazil,National Water Agency of Brazil,,81499085
1124,3681E7B5960DE3A8168E110A33CB621F03725CD5,UHE HENRY BORDEN SUBTERRÂNEA,UHEHENRYBORD,UHE HENRY BORDEN SUBTERRÂNEA,-23.8786,-46.4478,,Brazil,National Water Agency of Brazil,,80360200
1125,368F3AAB3FE4A4363211AA7EC934E96F912054D3,Treinta y Tres,TreintayTres,Treinta y Tres,-33.2228603714205,-54.3873409159978,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),,272
1126,368F930E3EF5D8797D33A258177857E7CED1BE87,ARAUCARIA - CENTRO,ARAUCARIA-CE,ARAUCARIA - CENTRO,-25.595,-49.388,,Brazil,WHOS,Río Paraná,0-76-4- 410180402A
1127,369EE914930F90B85DA9AE914B73BE6027010A53,MARACAJU - JARDIM GUANABARA,MARACAJU-JAR,MARACAJU - JARDIM GUANABARA,-21.63528,-55.1584,,Brazil,WHOS,Río Paraná,0-76-4- 500540001A
1128,36A728E9269C2E498F2DA9F3E86B055E38D4099D,TATUI - CENTRO,TATUI-CENTRO,TATUI - CENTRO,-23.35854,-47.851,,Brazil,WHOS,Río Paraná,0-76-4- 355400301A
1129,36A83EF24590DE603C45A2F092A6B18F7709AA61,Mocoretá Río,MocoretáRío,Mocoretá Río,-30.626772,-57.982836,,Argentina,Instituto Nacional del Agua (INA),Río Uruguay,estaciones_salto_grande:1077
1130,36AD2C97752DDEFA2CC8AF6483C4006909470901,MAUA - FEITAL,MAUA-FEITAL,MAUA - FEITAL,-23.657,-46.425,,Brazil,WHOS,Río Paraná,0-76-4- 352940103A
1131,36ADC58B9214FF931893C790F050DC41F3A4DBD0,UHE FUNIL JUSANTE 1,UHEFUNILJUSA,UHE FUNIL JUSANTE 1,-22.5003,-44.5542,,Brazil,National Water Agency of Brazil,,58242000
1132,36B06D7FF2FF93F9990B62B06508CE9CD79D0EFE,SAO PAULO - CEU SAO RAFAEL,SAOPAULO-CEU,SAO PAULO - CEU SAO RAFAEL,-23.62034,-46.45687,,Brazil,WHOS,Río Paraná,0-76-4- 355030850A
1133,36B1BBB537326A6EE2488239E18C0142C0EC6C63,BELO HORIZONTE - LOURDES,BELOHORIZONT,BELO HORIZONTE - LOURDES,-19.93,-43.93,,Brazil,INMET,,0-76-0-3106200000W83580
1134,36B7D12D71F8E28C0DB8AB38D702B1157BBBCC19,SAO PAULO - PIRITUBA,SAOPAULO-PIR,SAO PAULO - PIRITUBA,-23.489,-46.727,,Brazil,WHOS,Río Paraná,0-76-4- 355030874A
1135,36C82BED10CCB41D935E4FE57BF92DF9BDBF48DB,CUNHA,CUNHA,CUNHA,-23.12,-45.13,,Brazil,INMET,,0-76-0-3513603000W83849
1136,36CCE61E6C5A9D4F624A5CDEB556B15422D3464D,MARINGA,MARINGA,MARINGA,-23.4,-51.91666666,,Brazil,INMET,Río Paraná,0-76-0-4115200000W83767
1137,36EF06F9CD8D1DA4E08DB36683BF4C0B46EF5245,AGUA SANTA - CENTRO,AGUASANTA-CE,AGUA SANTA - CENTRO,-28.176,-52.034,,Brazil,WHOS,Río Uruguay,0-76-4- 430005901A
1138,3704C3B0E76F1D79682ADC38D2CE50DA256D8554,CGH JAGUARICATU II BARRAMENTO,CGHJAGUARICA,CGH JAGUARICATU II BARRAMENTO,-24.1683,-49.4914,,Brazil,National Water Agency of Brazil,Río Paraná,64230350
1139,3709B542A490EFEBC30F257917E4AE85A8BB121B,SAO JOSE DOS PINHAIS - QUISSISSANA,SAOJOSEDOSPI,SAO JOSE DOS PINHAIS - QUISSISSANA,-25.548,-49.156,,Brazil,WHOS,Río Paraná,0-76-4- 412550602A
1140,370ED630F505ED2C008D89D8E4282E07DD4188AD,MAIRINQUE - CENTRO,MAIRINQUE-CE,MAIRINQUE - CENTRO,-23.55121,-47.18601,,Brazil,WHOS,Río Paraná,0-76-4- 352840301A
1141,3717689D44CA81895507009528BC0418C022F5A5,PCH SALTO BANDEIRANTES BARRAMENTO,PCHSALTOBAND,PCH SALTO BANDEIRANTES BARRAMENTO,-22.9864,-51.8222,,Brazil,National Water Agency of Brazil,Río Paraná,64547500
1142,37281954BE5D3DA492A66EC3A952C16224E97364,CAMANDUCAIA - FERNAO DIAS KM910,CAMANDUCAIA-,CAMANDUCAIA - FERNAO DIAS KM910,-22.694,-46.113,,Brazil,WHOS,Río Paraná,0-76-4- 311050909A
1143,372EAC97131D6F90C368E5CE7C60D98156C5C40C,SAO PAULO - SUBPREFEITURA DE ITAQUERA,SAOPAULO-SUB,SAO PAULO - SUBPREFEITURA DE ITAQUERA,-23.532,-46.447,,Brazil,WHOS,Río Paraná,0-76-4- 355030868A
1144,374CD2024DE56AFBA756FD60AD0BEE7019FA19D7,PCH BURICÁ JUSANTE,PCHBURICÁJUS,PCH BURICÁ JUSANTE,-27.8914,-54.1028,,Brazil,National Water Agency of Brazil,Río Uruguay,74550000
1145,375362285062FDED958F49DF03423537EEC879B4,SAO BERNARDO DO CAMPO - CENTRO,SAOBERNARDOD,SAO BERNARDO DO CAMPO - CENTRO,-23.716,-46.555,,Brazil,WHOS,Río Paraná,0-76-4- 354870817A
1146,375719571DCB59396858698DF828735520F02EDE,OURO PRETO - ALTO DOM BOSCO,OUROPRETO-AL,OURO PRETO - ALTO DOM BOSCO,-20.36,-43.639,,Brazil,WHOS,,0-76-4- 314610710A
1147,375B34FD544024992C03105163754F74B42221F9,TRES RIOS - SAAETRI,TRESRIOS-SAA,TRES RIOS - SAAETRI,-22.129,-43.243,,Brazil,WHOS,,0-76-4- 330600806A
1148,3775BD4AEFB24BF4A9C8DDA7105D93C09B17D189,Río Salado RN Nº 11,RíoSaladoRNN,Río Salado RN Nº 11,-27.5413888888889,-59.1308333333333,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,sat2:2828
1149,3784953BA0518AB025C2E329923B1FF7ED197C12,UHE PROMISSÃO RIO DOURADO,UHEPROMISSÃO,UHE PROMISSÃO RIO DOURADO,-21.7211,-49.5606,,Brazil,National Water Agency of Brazil,Río Paraná,62817900
1150,378702D083E81D10C6682739E2C193932B5DE7E3,La Emilia,LaEmilia,La Emilia,-33.3989194444444,-60.3346777777778,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,alturas_bdhi:133
1151,378B35F962A5B169BE992BD3F7EA43D039B592C8,SAO PAULO - C.E.U PARELHEIROS,SAOPAULO-C.E,SAO PAULO - C.E.U PARELHEIROS,-23.829,-46.724,,Brazil,WHOS,Río Paraná,0-76-4- 355030867A
1152,378F0958CEC941919E74484830B0EE51C83F2770,SAO LOURENCO DO SUL - LOMBA,SAOLOURENCOD,SAO LOURENCO DO SUL - LOMBA,-31.369142,-51.989183,,Brazil,WHOS,,0-76-4- 431880403A
1153,37A1A3AD2B813AE2A54B6C7B355D5873F0363884,ABELARDO LUZ - ASSENTAMENTO 25 MAIO,ABELARDOLUZ-,ABELARDO LUZ - ASSENTAMENTO 25 MAIO,-26.58667,-52.10379,,Brazil,WHOS,Río Uruguay,0-76-4- 420010101A
1154,37CF815A91D983F8055CE041A010658885AF0D81,CARAGUATATUBA - GETUBA,CARAGUATATUB,CARAGUATATUBA - GETUBA,-23.602,-45.37,,Brazil,WHOS,,0-76-4- 351050017A
1155,37DF085608ABDF860193A88EFB9B6CE1F97E73DC,Puerto Gualeguaychú,PuertoGualeg,Puerto Gualeguaychú,-33.0166666666667,-58.5,,Argentina,Instituto Nacional del Agua (INA),Río Uruguay,alturas_prefe:83
1156,37E06D3668DBDFC5F1F62F0FF687A7FD72FB183A,JACAREI - SAO JOAO,JACAREI-SAOJ,JACAREI - SAO JOAO,-23.311,-45.985,,Brazil,WHOS,,0-76-4- 352440201A
1157,38070F2D8BC7D54CDA4F34FE86F1975D219D9789,PASSAGEM DA BR-309,PASSAGEMDABR,PASSAGEM DA BR-309,-14.6111,-53.9986,,Brazil,National Water Agency of Brazil,,18409000
1158,380AF4EB6F06C7627EF644106B0A2DF38CBF66CF,UHE CASTRO ALVES RS-122,UHECASTROALV,UHE CASTRO ALVES RS-122,-28.9414,-51.1892,,Brazil,National Water Agency of Brazil,,86298000
1159,381824FC348B8A3A9B98DE328B2F531586114A5E,SAO FRANCISCO DO SUL - SAI MIRIM,SAOFRANCISCO,SAO FRANCISCO DO SUL - SAI MIRIM,-26.1656,-48.6995,,Brazil,WHOS,,0-76-4-421620604A
1160,38281EE8F3EC574893B307ED6FCD724333BE8320,Bernabé Rivera,BernabéRiver,Bernabé Rivera,-30.299302,-56.972142,,Uruguay,Instituto Nacional del Agua (INA),Río Uruguay,estaciones_salto_grande:1032
1161,3837470D4AD2495C8A9A47FFB65BAEFD57AFF67D,SERVICO GEOGRAFICO RIO (M. CONCEICAO),SERVICOGEOGR,SERVICO GEOGRAFICO RIO (M. CONCEICAO),-22.9,-48.18,,Brazil,INMET,Río Paraná,0-76-0-3304557000W83756
1162,383D94A9AFB30F97E2B94D3DE10B671CAC6FD519,AFONSOS - AEROPORTO,AFONSOS-AERO,AFONSOS - AEROPORTO,-22.88,-43.38,,Brazil,WHOS,,0-76-1-3304557000W83748
1163,3849DB02E6DC627E7A43488E50829D25F6779D29,RIO DE JANEIRO - JACAREPAGUA,RIODEJANEIRO,RIO DE JANEIRO - JACAREPAGUA,-22.93999999,-43.40277777,,Brazil,INMET,,0-76-0-3304557000000553
1164,384E77FCF434F52AC26992D90FBDE49011F02D9E,SANTANA DE PATOS,SANTANADEPAT,SANTANA DE PATOS,-18.8411,-46.5508,,Brazil,National Water Agency of Brazil,Río Paraná,60010000
1165,3852226E16941325CD14DECDA5ED06D026934DBF,PCH RIO DO SAPO JUSANTE,PCHRIODOSAPO,PCH RIO DO SAPO JUSANTE,-14.6122,-57.7458,,Brazil,National Water Agency of Brazil,Río Paraguay,66029010
1166,385CAF1F913BE59409BAA1A33ECE4D796775C892,CONSELHEIRO LAFAIETE - SANTA EFIGENIA,CONSELHEIROL,CONSELHEIRO LAFAIETE - SANTA EFIGENIA,-20.650958,-43.784886,,Brazil,WHOS,,0-76-4- 311830402A
1167,38613F7159BC54ACBC186B6ABCE451129572D315,JOAÇABA I,JOAÇABAI,JOAÇABA I,-27.1594,-51.4811,,Brazil,National Water Agency of Brazil,Río Uruguay,72849000
1168,386A4163EA3D8343C910333145298AB41C56A86F,PCH SANTA MARTA BARRAMENTO,PCHSANTAMART,PCH SANTA MARTA BARRAMENTO,-16.6269,-43.3078,,Brazil,National Water Agency of Brazil,,54095080
1169,387EEB95A751F621E0E12957E0EFAF87762D5919,RIO CLARO - JARDIM INOCOOP,RIOCLARO-JAR,RIO CLARO - JARDIM INOCOOP,-22.426,-47.577,,Brazil,WHOS,Río Paraná,0-76-4- 354390702A
1170,3886C6FA5B6598662E128CFB6ACC6B0D7BF0313D,SAO PAULO - JARDIM ANGELA,SAOPAULO-JAR,SAO PAULO - JARDIM ANGELA,-23.697,-46.765,,Brazil,WHOS,Río Paraná,0-76-4- 355030824A
1171,3892AE355E6E7CE8B5BD6D6C1322C9A0A899BD86,SANTA ISABEL - RECANTO IMPERIAL,SANTAISABEL-,SANTA ISABEL - RECANTO IMPERIAL,-23.315,-46.225,,Brazil,WHOS,,0-76-4- 354680101A
1172,3897A8BD90DD1953323701E14AD242497D5597E7,Río Paraguay - Pto. Pilcomayo,RíoParaguay-,Río Paraguay - Pto. Pilcomayo,-25.3719444444444,-57.6502777777778,,Argentina,Instituto Nacional del Agua (INA),Río Paraguay,sat2:2133
1173,38A6B65E79F7CC64A6BC57AB7DDBF7AD5D16D69A,IVAI,IVAI,IVAI,-25.01083333,-50.85361111,,Brazil,INMET,Río Paraná,0-76-0-4111407000W83811
1174,38A7BB172A863368A98882E40B65F511A929D06C,BOITUVA - JARDIM AMELIA,BOITUVA-JARD,BOITUVA - JARDIM AMELIA,-23.28891,-47.67549,,Brazil,WHOS,Río Paraná,0-76-4- 350700101A
1175,38AC4B14EDE196C0647ABE249C6F6F8D47B6BD89,Campichuelo,Campichuelo,Campichuelo,-32.70101,-58.1834,,Argentina,Instituto Nacional del Agua (INA),Río Uruguay,alturas_varios:2868
1176,38B9B58F08BDEC7FB854A179DA475B4A614BD0B4,Paso Campamento,PasoCampamen,Paso Campamento,-30.78,-56.78,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),Río Uruguay,186
1177,38C2FA25ACC86BC6194863DEB78CEBE2CDB13D9A,TRIUNFO,TRIUNFO,TRIUNFO,-29.869757,-51.379201,,Brazil,INMET,,0-76-0-4322004000W83954
1178,38C526EF43B3A4D8172FE754DD8D2DC0994415EF,Arroyo Las Piedras - Rep. del Líbano,ArroyoLasPie,Arroyo Las Piedras - Rep. del Líbano,-34.7383417,-58.3096056,,Argentina,Instituto Nacional del Agua (INA),Río de la Plata,ina_delta:1743
1179,38DCFCC8899378E6DAE6BC146B3AB2249E4EF334,BENEDITO NOVO - EST. GERAL SANTA MARIA,BENEDITONOVO,BENEDITO NOVO - EST. GERAL SANTA MARIA,-26.7565,-49.427,,Brazil,WHOS,,0-76-4-420220603A
1180,38DD389462B7A238DA98A83CC2E06FB2E8C7B03F,CAMPOS DO JORDAO,CAMPOSDOJORD,CAMPOS DO JORDAO,-22.75027777,-45.60388888,,Brazil,INMET,Río Paraná,0-76-0-3509700000000019
1181,38E03E64D9F322FE9C9A7A5AA62C7C1093F8E232,BLUMENAU - PEDRO KRAUSS,BLUMENAU-PED,BLUMENAU - PEDRO KRAUSS,-26.918433,-49.049418,,Brazil,WHOS,,0-76-4-420240406G
1182,38EBFF3AF8017B63DB7B54814B2FAE820BFCC6CA,PCH SALTO DO PARAOPEBA RIO CAMAPUÃ,PCHSALTODOPA,PCH SALTO DO PARAOPEBA RIO CAMAPUÃ,-20.5594,-43.9903,,Brazil,National Water Agency of Brazil,,40686000
1183,38F39359F8FB8968A30312FCFC678E2C7F485D3E,CAMPO BOM - BAIRRO K,CAMPOBOM-BAI,CAMPO BOM - BAIRRO K,-29.683,-51.047,,Brazil,WHOS,,0-76-4- 430390504A
1184,38F7452B0A2FADEC60BFEAC40A07EC6736F68C2D,ANGRA DOS REIS - VILA DO ABRAAO,ANGRADOSREIS,ANGRA DOS REIS - VILA DO ABRAAO,-23.139,-44.169,,Brazil,WHOS,,0-76-4- 330010026A
1185,3915E14BA30CE120B77D50729C8C6CA7B023C891,PORTO REAL - BULHOES,PORTOREAL-BU,PORTO REAL - BULHOES,-22.4702,-44.3526,,Brazil,WHOS,,0-76-4-330411002A
1186,3917F932233FFF375BC21A974751BB666AD7EBC1,ITUPORANGA - CENTRO,ITUPORANGA-C,ITUPORANGA - CENTRO,-27.415,-49.599,,Brazil,WHOS,,0-76-4- 420850002A
1187,392FFA6B7F607C6A5E9AB1467AC776369B108478,LAGUNA,LAGUNA,LAGUNA,-28.48,-48.8,,Brazil,INMET,,0-76-0-4209409000W83924
1188,3930C06BF630C303E16551B5C84463379D8CD1A7,MARAVILHA - CENTRO ADM. MUNICIPAL,MARAVILHA-CE,MARAVILHA - CENTRO ADM. MUNICIPAL,-26.76057,-53.17418,,Brazil,WHOS,Río Uruguay,0-76-4- 421050601A
1189,394C8B74D9BAA70A13D5660184FC518FE0F1BCD6,CACERES - JARDIM DAS OLIVEIRAS,CACERES-JARD,CACERES - JARDIM DAS OLIVEIRAS,-16.09949,-57.70939,,Brazil,WHOS,Río Paraguay,0-76-4- 510250401A
1190,39599E9E5BCDE690E83CD1D22D950A2DE79FB6CA,CGH RIO TIGRE BARRAMENTO,CGHRIOTIGREB,CGH RIO TIGRE BARRAMENTO,-27.1231,-52.7658,,Brazil,National Water Agency of Brazil,Río Uruguay,73509000
1191,3977056E84A3767954CCDF8B46E73ECA3411F145,Paraná - Puerto Rico,Paraná-Puert,Paraná - Puerto Rico,-26.7917222222222,-55.0240833333333,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,alturas_bdhi:2027
1192,397F539092105F38024040B418E53AF675DBE53E,PCH LUDESA BARRAMENTO,PCHLUDESABAR,PCH LUDESA BARRAMENTO,-26.5778,-52.495,,Brazil,National Water Agency of Brazil,Río Uruguay,73600200
1193,39846592B631B44AA996CAFA35DC5D8C156E162C,SANTA MARTA,SANTAMARTA,SANTA MARTA,-28.603889,-48.812778,,Brazil,WHOS,,0-76-2-4209409000W83925
1194,3997AE4330E70BBA2C79F274ED06EF5BF9BEEC87,Mocoretá,Mocoretá,Mocoretá,-30.715682,-57.81776,,Argentina,Instituto Nacional del Agua (INA),Río Uruguay,alturas_prefe:75
1195,39993AAFFE7DB2887977FDB7340756A95A210002,UHE OURINHOS BARRAMENTO,UHEOURINHOSB,UHE OURINHOS BARRAMENTO,-23.0678,-49.8375,,Brazil,National Water Agency of Brazil,Río Paraná,64278080
1196,39A59E8E6FBD0C7BF0EE48FFF8BDE1E437F78AAF,NOVO HAMBURGO,NOVOHAMBURGO,NOVO HAMBURGO,-29.97,-51.13,,Brazil,INMET,,0-76-0-4313409000W83951
1197,39A5C4F412CF472733220601444CC5C877614838,CGH DORNELES JUSANTE,CGHDORNELESJ,CGH DORNELES JUSANTE,-20.5467,-44.5458,,Brazil,National Water Agency of Brazil,,40109800
1198,39A5FF084A704BAEA9114FC060AEC45DFC5708F0,PCH TAMBORIL BARRAMENTO,PCHTAMBORILB,PCH TAMBORIL BARRAMENTO,-16.5364,-51.4794,,Brazil,National Water Agency of Brazil,,24730000
1199,39A99F8D47B281DFD8FFC92004A7680E57B14B5B,UHE BAIXO IGUAÇU RIO ANDRADA,UHEBAIXOIGUA,UHE BAIXO IGUAÇU RIO ANDRADA,-25.4217,-53.5003,,Brazil,National Water Agency of Brazil,Río Paraná,65975300
1200,39AB11D73056C3A84F57812BE65A6D84DFFE90E5,Paso Medina,PasoMedina,Paso Medina,-30.9236944444444,-59.5512222222222,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,alturas_bdhi:5
1201,39B36CDDBFBC22C35FF1289FE507EE3F6A70C280,UHE ITIQUIRA JUSANTE,UHEITIQUIRAJ,UHE ITIQUIRA JUSANTE,-17.0953,-54.9361,,Brazil,National Water Agency of Brazil,Río Paraguay,66525100
1202,39D52CAEA089D3CA59BB45F18D15AA3A2126EA49,JUQUITIBA - JARDIM DAS PALMEIRAS,JUQUITIBA-JA,JUQUITIBA - JARDIM DAS PALMEIRAS,-23.929,-47.005,,Brazil,WHOS,,0-76-4- 352620902A
1203,39D54DAA1EEEAAEFA6A12AA07F705322B2216DB9,Tala,Tala,Tala,-34.344,-55.761,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),Río de la Plata,265
1204,39F6407E0336D9FAD2BCD6E5D2BF7C7C9C82E7E8,UHE ITAIPU NUEVO PUESTO SILVA,UHEITAIPUNUE,UHE ITAIPU NUEVO PUESTO SILVA,-24.575,-54.675,,Brazil,National Water Agency of Brazil,Río Paraná,65999200
1205,39F72F9379991D019FF2162A892859553E3F6933,Iruya - San José,Iruya-SanJos,Iruya - San José,-22.8655,-64.7036388888889,,Argentina,Instituto Nacional del Agua (INA),Río Paraguay,alturas_bdhi:1965
1206,3A0C999276D217F624821A6F351BD0507291C773,RIO BRANCO DO SUL - RIO BRANCO DO SUL L,RIOBRANCODOS,RIO BRANCO DO SUL - RIO BRANCO DO SUL L,-25.167,-49.309,,Brazil,WHOS,,0-76-4- 412220601A
1207,3A28658A0C6FF43954CAA19DB4C874DAE367CD8D,ATIBAIA - ESTRADA DOS PINTOS,ATIBAIA-ESTR,ATIBAIA - ESTRADA DOS PINTOS,-23.21842,-46.54781,,Brazil,WHOS,Río Paraná,0-76-4- 350410703A
1208,3A2A6EAA3FEBC3B4E5F1E84A0674694FADE69FB5,NOVO GAMA - LAGO AZUL,NOVOGAMA-LAG,NOVO GAMA - LAGO AZUL,-16.094,-48.074,,Brazil,WHOS,Río Paraná,0-76-4- 521523102A
1209,3A2D53454064685F479B74B6C5B3EAA289DE5E00,Río Gualeguay en Villaguay,RíoGualeguay,Río Gualeguay en Villaguay,-31.8016666666667,-59.1261111111111,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,sat2:2205
1210,3A3499E7349951DA7B50729FA655EBCFB84E579F,SAO PAULO - BURGO PAULISTA,SAOPAULO-BUR,SAO PAULO - BURGO PAULISTA,-23.517,-46.483,,Brazil,WHOS,Río Paraná,0-76-4- 355030825A
1211,3A3AC03341A37D19C1932171A8C5E168F3FC8EC4,GUARUJA - SANTO ANTONIO,GUARUJA-SANT,GUARUJA - SANTO ANTONIO,-23.99,-46.265,,Brazil,WHOS,,0-76-4- 351870113A
1212,3A537A88B8DB12E76F5EDDA94E2A30EBFCC34B8F,Alicia,Alicia,Alicia,-27.4375,-54.3553,,Argentina,Instituto Nacional del Agua (INA),Río Uruguay,alturas_prefe:62
1213,3A5B0B06E37190628570BAAB1683468740FB4EA2,UHE EMBORCAÇÃO PORTO DOS PEREIRAS,UHEEMBORCAÇÃ,UHE EMBORCAÇÃO PORTO DOS PEREIRAS,-18.1814,-47.4831,,Brazil,National Water Agency of Brazil,Río Paraná,60016000
1214,3A71E8063072B59ADEE6E8A83B9CCE354B85021E,JOSE BOITEUX - RIO WIEGAND,JOSEBOITEUX-,JOSE BOITEUX - RIO WIEGAND,-26.841,-49.62,,Brazil,WHOS,,0-76-4-420915102A
1215,3A8103C5D193610DDCF0DD40F5BAA326FA4B9BAF,urdinarrain,urdinarrain,urdinarrain,-32.6790694444444,-58.8918,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,emas:932
1216,3A8323A988D2E37D4D09D354E918B0985B9F0351,CHÁCARA BOA VISTA,CHÁCARABOAVI,CHÁCARA BOA VISTA,-14.5342,-52.3314,,Brazil,National Water Agency of Brazil,,26057000
1217,3A8C69BEB050B44D72D8AEE62A20ABFCF65D0984,CUIABÁ,CUIABÁ,CUIABÁ,-15.5825,-56.1342,,Brazil,National Water Agency of Brazil,Río Paraguay,66260002
1218,3A8C9AF15EB97E4DC5CA80D7588AD80B2E83F387,CARINHANHA,CARINHANHA,CARINHANHA,-14.241388,-43.73975,,Brazil,WHOS,,0-76-4-290710301C
1219,3A8FDC95738FC9983AB45ECE05B712A915CA1B78,CURITIBA - SANTA FELICIDADE,CURITIBA-SAN,CURITIBA - SANTA FELICIDADE,-25.382,-49.332,,Brazil,WHOS,Río Paraná,0-76-4- 410690206A
1220,3A98B7DF4382AFD4F5A8C235D8EA154EA3CF9EBC,SÃO FRANCISCO,SÃOFRANCISCO,SÃO FRANCISCO,-18.3939,-57.3911,,Brazil,National Water Agency of Brazil,Río Paraguay,66810000
1221,3AA3E3FCDFF459D00A4D47D780D3FA5AB1F29AC7,BOM SUCESSO DE ITARARE - CENTRO,BOMSUCESSODE,BOM SUCESSO DE ITARARE - CENTRO,-24.319,-49.142,,Brazil,WHOS,Río Paraná,0-76-4- 350715901A
1222,3AA481C81008F49DF044F43945A90DCF75888275,MONTALVANIA,MONTALVANIA,MONTALVANIA,-14.40833333,-44.40416666,,Brazil,INMET,,0-76-0-3142700000000217
1223,3AA6440C7E345BE90700B39636D2073CE515315F,PCH VITORINO JUSANTE 2,PCHVITORINOJ,PCH VITORINO JUSANTE 2,-25.9922,-52.7858,,Brazil,National Water Agency of Brazil,Río Paraná,65945600
1224,3AB158E856554757FC26A0FC43F87517D644A888,SABARA -  RIBEIRAO SABARA,SABARA-RIBEI,SABARA -  RIBEIRAO SABARA,-19.8869,-43.8005,,Brazil,WHOS,,0-76-4- 315670023H
1225,3AB3E467761ED7580704CA092182D552A72D01BC,OURO PRETO - VILA ITACOLOMY,OUROPRETO-VI,OURO PRETO - VILA ITACOLOMY,-20.407,-43.51,,Brazil,WHOS,,0-76-4- 314610706A
1226,3AB4B84C8E68B5C23933860DE5EF34E977C6A3F3,CAMPOS DO JORDAO - ALTO DA BOA VISTA,CAMPOSDOJORD,CAMPOS DO JORDAO - ALTO DA BOA VISTA,-22.726,-45.616,,Brazil,WHOS,Río Paraná,0-76-4- 350970006A
1227,3AC9164DEE9E5FFDA5FB1E47CDBE8535E0E21BE0,AGUAS DE LINDOIA - JARDIM SAO FRANCISCO,AGUASDELINDO,AGUAS DE LINDOIA - JARDIM SAO FRANCISCO,-22.475,-46.628,,Brazil,WHOS,Río Paraná,0-76-4- 350050101A
1228,3AC964D7482E271A87523AFDBAF8FE57DE27629D,DIADEMA - JARDIM SANTA CANDIDA,DIADEMA-JARD,DIADEMA - JARDIM SANTA CANDIDA,-23.702,-46.622,,Brazil,WHOS,Río Paraná,0-76-4- 351380104A
1229,3AD33FC2200250293E3FE3C3F3640336C1B18DFB,IPORÃ,IPORÃ,IPORÃ,-23.9714,-53.7525,,Brazil,National Water Agency of Brazil,Río Paraná,64833000
1230,3ADB4AF789CD00897F6222D63C10AFE360D81F55,BLUMENAU - VORSTADT,BLUMENAU-VOR,BLUMENAU - VORSTADT,-26.905,-49.034,,Brazil,WHOS,,0-76-4- 420240401A
1231,3B1D13BCC5226D3E2182C1693DCA4E114019C3FB,UHE GARIBALDI JUSANTE,UHEGARIBALDI,UHE GARIBALDI JUSANTE,-27.6372,-51.0047,,Brazil,National Water Agency of Brazil,Río Uruguay,71740000
1232,3B24D852E477588FD91881B30A772A4512011352,SAO PAULO - ITAQUERA2,SAOPAULO-ITA,SAO PAULO - ITAQUERA2,-23.522,-46.457,,Brazil,WHOS,Río Paraná,0-76-4- 355030818A
1233,3B33C316B7F67D28C04C8D2E9EAC6C92BBE00C89,Paraná - Túnel subfluvial,Paraná-Túnel,Paraná - Túnel subfluvial,-31.72,-60.5175,,Argentina,Instituto Nacional del Agua (INA),Río Paraná,sat2:5901
1234,3B3F67DC07E8564C53FC9D4A8B7DDB0C7799B087,SETE BARRAS - VILA SAO JOAO,SETEBARRAS-V,SETE BARRAS - VILA SAO JOAO,-24.38004,-47.93158,,Brazil,WHOS,,0-76-4- 355180102A
1235,3B4BD680F5BC43D80A69615D7C1C10AF8E5C53E1,GRAVATAI - MORUNGAVA,GRAVATAI-MOR,GRAVATAI - MORUNGAVA,-29.852,-50.908,,Brazil,WHOS,,0-76-4- 430920902A
