STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,COUNTRY,ORGANIZATION,SUBBASIN
404A1668C5A632D3F8089579A993C49BA953E1BF,OURINHOS,OURINHOS,OURINHOS,-22.94888888,-49.89444444,,Brazil,INMET,
404C4F441C1CA73431D91051F4C6593559D5D06D,SANTA CLARA-PR,SANTACLARA-P,SANTA CLARA-PR,-25.6477778,-51.9536111,,Brazil,SAR - Agência Nacional de Águas (ANA),
40816E5B5BF7859F06DFC925E5DD6BC0CC628DF4,UHE ILHA DOS POMBOS FAZENDA BARREIRA,UHEILHADOSPO,UHE ILHA DOS POMBOS FAZENDA BARREIRA,-22.1414,-43.1586,,Brazil,National Water Agency of Brazil,
4081C697D909DE204129B9783F10050E1B4389C9,CUIABÁ,CUIABÁ,CUIABÁ,-15.6156,-56.1086,,Brazil,National Water Agency of Brazil,
40ABF1BDDD52E50D9D1661B4D72BD7F35D443518,FAZENDA IPÊ,FAZENDAIPÊ,FAZENDA IPÊ,-16.2086,-47.5681,,Brazil,National Water Agency of Brazil,
40ADBC114B83DBD20EC346F4B9814F5ED87A9FA2,PCH GAMELEIRA JUSANTE,PCHGAMELEIRA,PCH GAMELEIRA JUSANTE,-16.6472,-47.8356,,Brazil,National Water Agency of Brazil,
40B35E32BE8E67483A4FC4F0438E61632BDF7513,SAO GABRIEL DO OESTE,SAOGABRIELDO,SAO GABRIEL DO OESTE,-19.42032,-54.553090000000005,,,SBBX,
40CAD95E615DD798652B5EF2F609D844B70DD3D8,POZO COLORADO  - SGA,POZOCOLORADO,POZO COLORADO  - SGA,-23.500000000000004,-58.78333000000001,,,SGAS,
40CED603F5528A43EC8BFFB6C71ECEDE3ED887A5,SAO PAULO - BUTANTA,SAOPAULO-BUT,SAO PAULO - BUTANTA,-23.589,-46.738,,Brazil,,
40D471595E8133B2D0E6AEF35C6E39CA79312ED6,PCH CAVERNOSO II JUSANTE,PCHCAVERNOSO,PCH CAVERNOSO II JUSANTE,-25.5089,-52.2292,,Brazil,National Water Agency of Brazil,
40EB74303D81DF293EA604E69A59C066C4A88EC7,PONTE NOVA DO PARAOPEBA,PONTENOVADOP,PONTE NOVA DO PARAOPEBA,-19.9489,-44.305,,Brazil,National Water Agency of Brazil,
4104B2A263A6D0F164109DB73C38CC99421F4635,ITAJAI - RIO DO MEIO,ITAJAI-RIODO,ITAJAI - RIO DO MEIO,-26.954,-48.709,,Brazil,,
4110A50BB4EC6CFE63115D17000D54BB75DD64B2,PCH SÃO SEBASTIÃO BARRAMENTO,PCHSÃOSEBAST,PCH SÃO SEBASTIÃO BARRAMENTO,-27.3997,-49.0325,,Brazil,National Water Agency of Brazil,
4114DDEB31BB1246424DC8EBA72ADB0227E22081,CAJAMAR - SAO BENEDITO,CAJAMAR-SAOB,CAJAMAR - SAO BENEDITO,-23.31435,-46.86301,,Brazil,,
411C3E4918421D7107595A5AF97D4E199A80A85B,Paiva Castro,PaivaCastro,Paiva Castro,-23.32999444,-46.67953333,,Brazil,SAR - Agência Nacional de Águas (ANA),
41234AB2D42B3118C834E91490A282083000811F,PCH GAVIÃO PEIXOTO MONTANTE 1,PCHGAVIÃOPEI,PCH GAVIÃO PEIXOTO MONTANTE 1,-21.8558,-48.3869,,Brazil,National Water Agency of Brazil,
41264332CD21EF22B1EB8B7002577EC5B437E7C7,MONTES CLAROS,MONTESCLAROS,MONTES CLAROS,-16.71,-43.82,,Brazil,,
41314A823120327487C349EEECABB231E4CCFEC7,Iguazú - Puerto Andresito,Iguazú-Puert,Iguazú - Puerto Andresito,-25.5905555555556,-53.995,,Argentina,Instituto Nacional del Agua (INA),
4131CC55F21AA0179EAEB5EB5AB8A961D4D92C3E,CABREUVA - CENTRO,CABREUVA-CEN,CABREUVA - CENTRO,-23.307,-47.133,,Brazil,,
41374E82911CA92DBDC6B7739E934777786787A8,RIO DE JANEIRO - CAMPO GOLF,RIODEJANEIRO,RIO DE JANEIRO - CAMPO GOLF,-23.004323,-43.400111,,Brazil,,
414183D8108649D897B231EBED01BBED34FF2227,UHE CAPIVARA BARRAMENTO,UHECAPIVARAB,UHE CAPIVARA BARRAMENTO,-22.6628,-51.3594,,Brazil,National Water Agency of Brazil,
41455547708DDFB2520AD3D32B8B3EE5E4681D68,Laguna Galarza - Colonia Galarza,LagunaGalarz,Laguna Galarza - Colonia Galarza,-28.0961111111111,-56.6855555555556,,Argentina,Instituto Nacional del Agua (INA),
4151AE423E81371B91646139181DEC390091DC3A,SAO PAULO - AC CENTRAL DE SP,SAOPAULO-ACC,SAO PAULO - AC CENTRAL DE SP,-23.543311,-46.635987,,Brazil,,
4157B02F0F24575EB0F32357419B3A34DC61417C,SANTOS DUMONT - CENTRO,SANTOSDUMONT,SANTOS DUMONT - CENTRO,-21.455,-43.55388888,,Brazil,,
41588B38AC8115E594AC5D03D76622A9E85AEE11,SANTA ROSA AERO - H2,SANTAROSAAER,SANTA ROSA AERO - H2,-36.63333,-64.25,,,SABM,
41673B6988E75A2B1C3D7F998AFA17A2B8D3982A,ANGRA DOS REIS - PORTOGALO,ANGRADOSREIS,ANGRA DOS REIS - PORTOGALO,-23.037,-44.195,,Brazil,,
416AB05CD926D746D82D7982AC8CC7E5DD8315AE,UHE JACUÍ BARRAMENTO,UHEJACUÍBARR,UHE JACUÍ BARRAMENTO,-29.0733,-53.21,,Brazil,National Water Agency of Brazil,
4172379EF497F6AD128EFC4FF3EE47717D6E2C8D,ARTUR NOGUEIRA - JARDIM CAROLINA III,ARTURNOGUEIR,ARTUR NOGUEIRA - JARDIM CAROLINA III,-22.567,-47.154,,Brazil,,
417502702DEF992A87AC3CAEA0ED5569A566B721,PCH SANTA LAURA JUSANTE,PCHSANTALAUR,PCH SANTA LAURA JUSANTE,-26.7611,-52.3378,,Brazil,National Water Agency of Brazil,
417D145472CF2C052F8305BF6A972912DD816A9A,CURITIBANOS,CURITIBANOS,CURITIBANOS,-27.25,-50.58,,Brazil,INMET,
418722E6CC0F105DA173D0DAE56E92BEEDABA8FB,Riachuelo - RP 5,Riachuelo-RP,Riachuelo - RP 5,-27.5105555555556,-58.5697222222222,,Argentina,Instituto Nacional del Agua (INA),
419616BDE3A6C077DDD2E88333B5C64AD54B92C9,UHE CAMARGOS BARRAMENTO,UHECAMARGOSB,UHE CAMARGOS BARRAMENTO,-21.325,-44.6161,,Brazil,National Water Agency of Brazil,
419998F2460E85A5098121CC2F412201AA701109,URUBUPUNGA,URUBUPUNGA,URUBUPUNGA,-20.77,-51.55,,Brazil,,
419ED2E71A63E008B95B04A045EA2A7D855EDB3F,PCH LINHA RICA BARRAMENTO,PCHLINHARICA,PCH LINHA RICA BARRAMENTO,-27.1194,-51.4069,,Brazil,National Water Agency of Brazil,
41B2E8ED74D740A8CA5EFD46CFB2E60C0A44BF93,ITAPEVA - TROPICAL FLORES,ITAPEVA-TROP,ITAPEVA - TROPICAL FLORES,-22.657,-46.228,,Brazil,,
41B2FC0034F1193C42DAD757DD3DDD53D5AEEA4F,PCH DOURADOS MONTANTE,PCHDOURADOSM,PCH DOURADOS MONTANTE,-20.7694,-47.4667,,Brazil,National Water Agency of Brazil,
41C83F67AFAB4A9F135447194E8A762689D5FDD8,PCH BURITI MONTANTE,PCHBURITIMON,PCH BURITI MONTANTE,-19.3011,-52.6881,,Brazil,National Water Agency of Brazil,
41C9AB61646C03784A10161D69561406F4918403,PICARRAS -  RIO PICARRAS,PICARRAS-RIO,PICARRAS -  RIO PICARRAS,-26.7613,-48.6831,,Brazil,,
41CAC6E8969CF58A8740D02C8EE6A80EA727A3F2,SAO PAULO - JARDIM ROMANO,SAOPAULO-JAR,SAO PAULO - JARDIM ROMANO,-23.47888,-46.38121,,Brazil,,
41CB367F5CE66B4DD33DDCF9D1D17D955D0DEA97,BARUERI - VILA SAO LUIZ,BARUERI-VILA,BARUERI - VILA SAO LUIZ,-23.481,-46.88,,Brazil,,
41CDA81C5FEC901F7F08A80E47BCBE4A847C10D0,CAMPINAS - 11U,CAMPINAS-11U,CAMPINAS - 11U,-22.88964,-47.07988,,Brazil,,
41D158F895B68462BD13CC58157897EA2EAB859C,POMERODE - CENTRO,POMERODE-CEN,POMERODE - CENTRO,-26.742,-49.174,,Brazil,,
41D627792BE3063CD8C137A67C2A92948D4C08E5,SAO JOSE DOS PINHAIS - AFONSO PENA,SAOJOSEDOSPI,SAO JOSE DOS PINHAIS - AFONSO PENA,-25.503,-49.18,,Brazil,,
41D89DBE3D2C1B500FC2F2CB4D94CE875491E51B,La Sirena,LaSirena,La Sirena,-28.4166666666667,-56.5421666666667,,Argentina,Instituto Nacional del Agua (INA),
41D8A28911CB645F9779CD5CBE12040A0759A514,UHE CACONDE BARRAMENTO,UHECACONDEBA,UHE CACONDE BARRAMENTO,-21.575,-46.6236,,Brazil,National Water Agency of Brazil,
41DD0ACB8CCE256AF4414004D6177105E0655DA0,NILOPOLIS - PREFEITURA MUNICIPAL,NILOPOLIS-PR,NILOPOLIS - PREFEITURA MUNICIPAL,-22.8078,-43.4195,,Brazil,,
41E17E9840D79AB0D8886CC894F06A10B97C0EAA,PALHOCA - ARIRU,PALHOCA-ARIR,PALHOCA - ARIRU,-27.67986,-48.69472,,Brazil,,
41E2554551CF8C8BA5B06B274246226C73BB55FE,CUIABA - CENTRO DE SAUDE,CUIABA-CENTR,CUIABA - CENTRO DE SAUDE,-15.64783,-56.04497,,Brazil,,
41F3A402F542ADF9271F558C4594D97C0B79E40F,PCH RINCÃO JUSANTE,PCHRINCÃOJUS,PCH RINCÃO JUSANTE,-28.4228,-54.3006,,Brazil,National Water Agency of Brazil,
41F41F403BDB0C4C01B66A463313F4991475F246,Paso Farías,PasoFarías,Paso Farías,-30.476397,-57.124992,,Uruguay,Instituto Nacional del Agua (INA),
42075B3B6BBE194FB2FFE84482D21E215C1E5380,RAPOSOS - AGUA LIMPA,RAPOSOS-AGUA,RAPOSOS - AGUA LIMPA,-19.969057,-43.807001,,Brazil,,
4208E5FFD4EDD0C755F837F895B07B15AFDDB451,PCH ÂMBAR JUSANTE,PCHÂMBARJUSA,PCH ÂMBAR JUSANTE,-26.7511,-53.3522,,Brazil,National Water Agency of Brazil,
420B8CFE04A15D507F3342A172229933E5FFE67E,PORTO ALEGRE - HIPICA,PORTOALEGRE-,PORTO ALEGRE - HIPICA,-30.159,-51.2,,Brazil,,
420D296833E5266D02DF5DEB61C47F0B4E1EBE9F,CAMPO GRANDE -  CORREGO ANHANDUIZINHO,CAMPOGRANDE-,CAMPO GRANDE -  CORREGO ANHANDUIZINHO,-20.528624,-54.656843,,Brazil,,
4210C9B06332FBADE3FA7F26D429236739EE9102,NOVA TRENTO - TRINTA REIS,NOVATRENTO-T,NOVA TRENTO - TRINTA REIS,-27.297,-48.947,,Brazil,,
4229CBBC74574564495E88116C4B7517F9378A13,PCH ITAIPAVA JUSANTE,PCHITAIPAVAJ,PCH ITAIPAVA JUSANTE,-21.4142,-47.3364,,Brazil,National Water Agency of Brazil,
42331328A5ABF5383FA802E3320AFE0C335A24E1,CGH RIO VERMELHO BARRAMENTO,CGHRIOVERMEL,CGH RIO VERMELHO BARRAMENTO,-26.3169,-49.3208,,Brazil,National Water Agency of Brazil,
42357AC2525B45F96081E072C78B86645F4A61EF,IPERO - CENTRO,IPERO-CENTRO,IPERO - CENTRO,-23.35175,-47.68775,,Brazil,,
423726F000BB3A9453F51A413556B80F8282027F,Pirarajá,Pirarajá,Pirarajá,-33.7424,-54.752,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),
423A43B8F280A236A26A4A1A5510EAE9920B5D98,TRAMANDAI,TRAMANDAI,TRAMANDAI,-30.01027,-50.13589,,,SBBX,
423CE648EF14A0BC1AE24F7CCFEEFC6262B06B06,LIMEIRA - RIO TATU,LIMEIRA-RIOT,LIMEIRA - RIO TATU,-22.5817,-47.386,,Brazil,,
4264A0CCB45BB039457E8A5F66B6EE3C32299BA2,UHE SALTO GRANDE SANTA CRUZ DO RIO PARDO,UHESALTOGRAN,UHE SALTO GRANDE SANTA CRUZ DO RIO PARDO,-22.9072,-49.6253,,Brazil,National Water Agency of Brazil,
426AAC2F0E2125E77E6D5DA1C5DA5D2020FCBEEE,BRASILIA - AGUAS CLARAS,BRASILIA-AGU,BRASILIA - AGUAS CLARAS,-15.827,-48.023,,Brazil,,
426BBA43AA6524D6A352611699BF005B7EDAB575,N. AVANHANDAVA,N.AVANHANDAV,N. AVANHANDAVA,-21.1183333,-50.2005556,,Brazil,SAR - Agência Nacional de Águas (ANA),
42766CCE151D8A195D279F576DCB9BB168825DC4,PROMISSÃO,PROMISSÃO,PROMISSÃO,-21.2977778,-49.7888889,,Brazil,SAR - Agência Nacional de Águas (ANA),
427C7CD2FC7EAB9E859E3D4B74CC8C1F14C50AA3,AREIAS - POLICIA CIVIL,AREIAS-POLIC,AREIAS - POLICIA CIVIL,-22.57941,-44.69773,,Brazil,,
4295D95BF42BA79F58AB92EAE80B499836297A60,PCH SALTO PASSO VELHO MONTANTE,PCHSALTOPASS,PCH SALTO PASSO VELHO MONTANTE,-26.7497,-52.3997,,Brazil,National Water Agency of Brazil,
42A789776AA64AAB4B6A7E07B7BF09E5645CBD66,FLORIANOPOLIS - AREIAS CAMPECHE,FLORIANOPOLI,FLORIANOPOLIS - AREIAS CAMPECHE,-27.706,-48.5,,Brazil,,
42BE7B87C600BC9BA0C6004CC73022F5C7F6A75A,CANELA,CANELA,CANELA,-29.36888888,-50.82722221,,Brazil,INMET,
42C238DC6123E44F21559D3CD0BB0866337333B1,CARMO DE MINAS - CENTRO,CARMODEMINAS,CARMO DE MINAS - CENTRO,-22.1204,-45.13472,,Brazil,,
42CB621CC15E0D7FD3A64448DFB5A206CAD94474,BELO HORIZONTE,BELOHORIZONT,BELO HORIZONTE,-19.93444444,-43.95222222,,Brazil,INMET,
42D32EEE3BB0B14A90DBDBC65C53183EF3F81AD7,IGREJINHA - GARIBALDI,IGREJINHA-GA,IGREJINHA - GARIBALDI,-29.54,-50.781,,Brazil,,
42DB9B62CEB98E9EC8A615BEF875176DF4217B74,SANTOS - EE EMILIO JUSTO - VILA PROGRESSO,SANTOS-EEEMI,SANTOS - EE EMILIO JUSTO - VILA PROGRESSO,-23.938947,-46.349035,,Brazil,,
42E0DBB7F1C47CEEC56CC91F3BF9108DAF4CF337,BARRA DO CHAPECÓ AUX.,BARRADOCHAPE,BARRA DO CHAPECÓ AUX.,-27.0419,-52.9544,,Brazil,National Water Agency of Brazil,
430375AB35200C3ECED936AAF3AFD977A5F9B937,TIMBO - BAIRRO DAS NACOES,TIMBO-BAIRRO,TIMBO - BAIRRO DAS NACOES,-26.806,-49.268,,Brazil,,
430566E651C99FAA079D37E040799CE3A6D7A345,INCONFIDENTES,INCONFIDENTE,INCONFIDENTES,-22.3183,-46.3219,,Brazil,National Water Agency of Brazil,
433199FDB8E157A707BFA35282E6C9C31BAD0B61,RIO PRETO - FAZENDA ITAPETI,RIOPRETO-FAZ,RIO PRETO - FAZENDA ITAPETI,-15.9428,-47.3636,,Brazil,National Water Agency of Brazil,
43575D01685A4C0FA13D296A1FA5593808B92830,TRES RIOS - PURYS,TRESRIOS-PUR,TRES RIOS - PURYS,-22.098,-43.209,,Brazil,,
435A3F091BD7F50A8954B30195DB459DA822D1EC,LAMBARI,LAMBARI,LAMBARI,-21.944146,-45.317739,,Brazil,INMET,
435CB10AA314271AC071DBC158984CC91A73DB7A,Sta. Bernardina,Sta.Bernardi,Sta. Bernardina,-33.359,-56.514,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),
4366FBD037DA41701222B8186D70978645EE0E16,PCH RIACHÃO JUSANTE,PCHRIACHÃOJU,PCH RIACHÃO JUSANTE,-14.3272,-46.2311,,Brazil,National Water Agency of Brazil,
436B9527AD1C601E03AF21DE23C83E2DAB6C032B,PCH AREADO JUSANTE,PCHAREADOJUS,PCH AREADO JUSANTE,-19.5481,-52.505,,Brazil,National Water Agency of Brazil,
4371E3BEC23A6EA99D9DEDEEDADCF0C69AC98614,PCH PLANO ALTO MONTANTE 1,PCHPLANOALTO,PCH PLANO ALTO MONTANTE 1,-26.9408,-52.2611,,Brazil,National Water Agency of Brazil,
43966646156F82DBE56E7C573D9225EA0CB589CC,La Paz,LaPaz,La Paz,-30.7325992584229,-59.6391983032227,,Argentina,Instituto Nacional del Agua (INA),
4398109F77919BC0AC15EB1460CA01FF7518CB51,PCH CASTRO BARRAMENTO,PCHCASTROBAR,PCH CASTRO BARRAMENTO,-24.7364,-50.1189,,Brazil,National Water Agency of Brazil,
43B1EFAECE99614A3392E26B76044BB6AE5DF8F0,Ibicuy,Ibicuy,Ibicuy,-33.755298614502,-59.1786003112793,,Argentina,Instituto Nacional del Agua (INA),
43D355482DE3B92000CB33625FFDFC88045010BF,UHE TRÊS IRMÃOS CÓRREGO BAIXOTE,UHETRÊSIRMÃO,UHE TRÊS IRMÃOS CÓRREGO BAIXOTE,-21.2739,-50.2917,,Brazil,National Water Agency of Brazil,
43D3763D7B6DBBF3ADEBD6B1D5A5110A2B90A81B,UHE FUNIL MONTANTE 1,UHEFUNILMONT,UHE FUNIL MONTANTE 1,-22.5403,-44.7739,,Brazil,National Water Agency of Brazil,
43DCF9CD4CE76873859ADFA094BA82B4680692DB,CATANDUVA,CATANDUVA,CATANDUVA,-21.122380000000003,-48.94751,,,SBSP,
43DFA8AADF865A8E9F442C3C780F1B5FF4DCACBD,PCH CAIXÃO JUSANTE,PCHCAIXÃOJUS,PCH CAIXÃO JUSANTE,-20.0561,-44.6106,,Brazil,National Water Agency of Brazil,
43E1F3CF33007EEA7A1F5C1B3121FB4A386B5BF7,JAIBA,JAIBA,JAIBA,-15.27248,-43.67507,,Brazil,,
43E5E479B9DF1453A21AAEF82EAF36EEE20393BD,SAO DOMINGOS,SAODOMINGOS,SAO DOMINGOS,-20.0836111111111,-53.1747222222222,,Brazil,SAR - Agência Nacional de Águas (ANA),
43ED1AD9C8A6DECA00F05D2827FD5C84068CE3F4,UHE SOBRADINHO MONTANTE 4,UHESOBRADINH,UHE SOBRADINHO MONTANTE 4,-15.9494,-44.8681,,Brazil,National Water Agency of Brazil,
43F3A0083341C4E22D2E031C0570A2A20B236139,UBATUBA - MARANDUBA,UBATUBA-MARA,UBATUBA - MARANDUBA,-23.541,-45.237,,Brazil,,
4407D53ED80C9AB3BD38DA0F834E6B7F631203B0,PCH BANDEIRANTE BARRAMENTO,PCHBANDEIRAN,PCH BANDEIRANTE BARRAMENTO,-19.5297,-52.5192,,Brazil,National Water Agency of Brazil,
4412299EA68C6FC74DDF7A9A509D340DD5C8FAAE,MACHADO,MACHADO,MACHADO,-21.68147,-45.94082,,,SBBH,
442A17B09A3C66EBCF45C8CCAD0AA07FE394F635,SUZANO - JARDIM LINCOLN,SUZANO-JARDI,SUZANO - JARDIM LINCOLN,-23.54812,-46.30472,,Brazil,,
442A4EE68C3EA46AD27BDA6AB132E5477BD01E62,SANTO ANTÔNIO,SANTOANTÔNIO,SANTO ANTÔNIO,-16.7797,-49.2422,,Brazil,National Water Agency of Brazil,
442D1E259BF6372B482B3929FFDCB7F54FD20E16,SOROCABA - MORROS,SOROCABA-MOR,SOROCABA - MORROS,-23.51807,-47.41729,,Brazil,,
4439BB34B7EF97502C4C38870685CE736C83440A,PCH VERDE 8 MONTANTE 1,PCHVERDE8MON,PCH VERDE 8 MONTANTE 1,-17.4736,-50.5331,,Brazil,National Water Agency of Brazil,
444C72ABAB0701DE3C642F5CE9DC93506B611B9F,RIBEIRAO PRETO - VILA MARIANA,RIBEIRAOPRET,RIBEIRAO PRETO - VILA MARIANA,-21.145,-47.784,,Brazil,,
445303F8F244F5C26074F3C8F307207EE9CC4244,"Puerto Casado (La Victoria), Dpto. del Alto Paraguay",PuertoCasado,"Puerto Casado (La Victoria), Dpto. del Alto Paraguay",-22.283025,-57.94130833,,Paraguay,"Dirección de Meteorología e Hidrología (DMH), Paraguay",
445489DF328810FC7A8A2AE06DEC3757DCEB437E,UHE SALTO MONTANTE 1,UHESALTOMONT,UHE SALTO MONTANTE 1,-18.5756,-51.4736,,Brazil,National Water Agency of Brazil,
44552DBBB2380C16F82E9A55317EC35229BF6316,MARIANA - CENTRO,MARIANA-CENT,MARIANA - CENTRO,-20.374,-43.415,,Brazil,,
445FE8A1AD1090B04D5D87DD464B3A054E5BD0F5,Colonia Lavalleja,ColoniaLaval,Colonia Lavalleja,-31.09242,-57.021887,,Uruguay,Instituto Nacional del Agua (INA),
44621A96C84785621F433E03303D91B315096911,ITUMBIARA - AEROPORTO MUNICIPAL,ITUMBIARA-AE,ITUMBIARA - AEROPORTO MUNICIPAL,-18.437,-49.213,,Brazil,,
4464312205AE4B769DE718ACACED8A24050D9C6E,PCH SEDE II MONTANTE,PCHSEDEIIMON,PCH SEDE II MONTANTE,-28.4008,-53.8283,,Brazil,National Water Agency of Brazil,
44736E3070F6D349EE39561B6A9D4E33A8C183B7,COLONIA,COLONIA,COLONIA,-34.41667,-57.81667,,,SLLP,
44778AD69C04CBD748AFB89573BD12873F2E3972,ITANHAEM - NOSSA SENHORA SION,ITANHAEM-NOS,ITANHAEM - NOSSA SENHORA SION,-24.161,-46.759,,Brazil,,
44780CB21DAE6292D18DD64371E54E045D728D40,URUGUAIANA,URUGUAIANA,URUGUAIANA,-29.7486,-57.0886,,Brazil,National Water Agency of Brazil,
447C64930377BB4E9F5390AD976FD25DE5FE9A23,AGUAS DE CHAPECO - CENTRO,AGUASDECHAPE,AGUAS DE CHAPECO - CENTRO,-27.07756,-52.9848,,Brazil,,
44816DB5D81C3B2095AFC90D813CC28843BFF6EE,BAGE- AEROPORTO,BAGE-AEROPOR,BAGE- AEROPORTO,-31.39,-54.1,,Brazil,,
4491229B0FD4DE452BC294F3A2E13DDB864FB228,PCH MARMELOS BARRAMENTO,PCHMARMELOSB,PCH MARMELOS BARRAMENTO,-21.7869,-43.3103,,Brazil,National Water Agency of Brazil,
449EA06E2E596F7F4E580D9B697F20D9567A814E,CGH WILLY FALLER MONTANTE,CGHWILLYFALL,CGH WILLY FALLER MONTANTE,-27.7769,-50.9481,,Brazil,National Water Agency of Brazil,
44A20ACF62B372F08E4AD7ADB98117A4FF2457D9,UHE CACONDE ABAIXO CASCATA DAS ANTAS,UHECACONDEAB,UHE CACONDE ABAIXO CASCATA DAS ANTAS,-21.7286,-46.6033,,Brazil,National Water Agency of Brazil,
44A3C23C8AE11F04FD09220CCDEC47D71A9FE3AA,Carabelas,Carabelas,Carabelas,-34.05977,-58.835841,,Argentina,Instituto Nacional del Agua (INA),
44A8C718BA932A844916CD680F0C5DFA8CBC9AD7,RIBEIRÃO JACARÉ,RIBEIRÃOJACA,RIBEIRÃO JACARÉ,-15.6406,-47.3567,,Brazil,National Water Agency of Brazil,
44B244333B4D737CA086324D96BC821CA9CECE5F,SAO PAULO - PERDIZES,SAOPAULO-PER,SAO PAULO - PERDIZES,-23.53,-46.676,,Brazil,,
44C5F205D0DA617344384BB4A8C9522239F123E1,MORRETES - PARQUE BRECKENFELD,MORRETES-PAR,MORRETES - PARQUE BRECKENFELD,-25.437,-48.877,,Brazil,,
44DA845D0157C1E004957C4B5766F4A2338AD042,UHE SERRA DO FACÃO BATALHA,UHESERRADOFA,UHE SERRA DO FACÃO BATALHA,-17.4342,-47.4822,,Brazil,National Water Agency of Brazil,
44DE2A24C29D62F72B8B93A2668AB5A71FCE2F89,ANGRA DOS REIS - PONTAL,ANGRADOSREIS,ANGRA DOS REIS - PONTAL,-22.948,-44.329,,Brazil,,
44E2E217AEA5DAF29C1E64432AA71A99D8F1F97F,PCH SANTO ANTÔNIO DO CAIAPÓ JUSANTE,PCHSANTOANTÔ,PCH SANTO ANTÔNIO DO CAIAPÓ JUSANTE,-16.4353,-51.3958,,Brazil,National Water Agency of Brazil,
45063D3144260955B8D91391BEB852EA1647C777,HOLAMBRA - CENTRO,HOLAMBRA-CEN,HOLAMBRA - CENTRO,-22.63395,-47.05556,,Brazil,,
450946E3428DB0DAC22211C6F5DB7652D4DAF52A,UBERABA,UBERABA,UBERABA,-19.71,-47.96194444,,Brazil,INMET,
4517D23F3ED161DDA26472E5CF51F2FD90B03895,UHE SÃO JOSÉ RIACHO FUNDO,UHESÃOJOSÉRI,UHE SÃO JOSÉ RIACHO FUNDO,-28.2275,-54.7547,,Brazil,National Water Agency of Brazil,
451A9C6C12AE1720F61368E67821EC48A32E80FA,UHE MOGI-GUAÇU BARRAMENTO,UHEMOGI-GUAÇ,UHE MOGI-GUAÇU BARRAMENTO,-22.3797,-46.9006,,Brazil,National Water Agency of Brazil,
451B494487DD0B1AD73A9626F6F232A495770C91,MIRIM DOCE - VOLTA GRANDE,MIRIMDOCE-VO,MIRIM DOCE - VOLTA GRANDE,-27.192,-50.177,,Brazil,,
4521D125225944D5926A9A5B88D296358B5B5EE6,SEROPEDICA - DOM BOSCO,SEROPEDICA-D,SEROPEDICA - DOM BOSCO,-22.806,-43.637,,Brazil,,
452A9E0D816ADF1CF46A296067D7B308AA8707DC,ITUPEVA - SANTA FE,ITUPEVA-SANT,ITUPEVA - SANTA FE,-23.158,-47.04,,Brazil,,
45355E7831EFFB569CCF606A8FD84B353C8F69B3,Rio Bermejo-El Colorado,RioBermejo-E,Rio Bermejo-El Colorado,-26.3341666666667,-59.3625,,Argentina,Instituto Nacional del Agua (INA),
45356F67060C38CA71CF99DE582C471E82D4D69C,PCH SANTO ANTÔNIO DO CAIAPÓ BARRAMENTO,PCHSANTOANTÔ,PCH SANTO ANTÔNIO DO CAIAPÓ BARRAMENTO,-16.4414,-51.3969,,Brazil,National Water Agency of Brazil,
4539D71DF8775FDD6C5AF1F861329CEB582C1578,UHE GOV. JOSÉ RICHA BARRAMENTO,UHEGOV.JOSÉR,UHE GOV. JOSÉ RICHA BARRAMENTO,-25.5419,-53.4844,,Brazil,National Water Agency of Brazil,
453FEA105F91E90699DE347066F0F805B719642E,CHUI,CHUI,CHUI,-33.742778,-53.374722,,Brazil,,
4548B52B507A62FC5BC3C62E4F70D00F94FE22CA,GARUVA - CENTRO,GARUVA-CENTR,GARUVA - CENTRO,-26.0324,-48.85023,,Brazil,,
454AEAFC26065B05C14289EDF889830DD1C77F88,UHE SALTO SANTIAGO RIO CHOPINZINHO,UHESALTOSANT,UHE SALTO SANTIAGO RIO CHOPINZINHO,-25.7808,-52.4917,,Brazil,National Water Agency of Brazil,
455239E9220EF55FFE85C3629CEBB6DDA7CE4EDF,ERECHIM - CRISTO REI,ERECHIM-CRIS,ERECHIM - CRISTO REI,-27.662,-52.261,,Brazil,,
4552A4864679C04AE66586FA458A70C64BB8D0E3,PONTE DO BICUDO,PONTEDOBICUD,PONTE DO BICUDO,-18.1908,-44.5556,,Brazil,National Water Agency of Brazil,
455ECD3C45E0A696203D3A1233528CAE782040B8,UHE PASSO REAL MONTANTE 1,UHEPASSOREAL,UHE PASSO REAL MONTANTE 1,-28.7492,-52.9794,,Brazil,National Water Agency of Brazil,
45635A04AD658E796995E8E70C12E530623BE104,PCH PORTO DAS PEDRAS BARRAMENTO,PCHPORTODASP,PCH PORTO DAS PEDRAS BARRAMENTO,-19.4731,-52.5428,,Brazil,National Water Agency of Brazil,
456C55A0B20BFAC9A107915B1BC44B022E4D707F,IGUAPE,IGUAPE,IGUAPE,-24.671656,-47.545896,,Brazil,INMET,
4572D7AA5B0FD064E735948C3D1974EE2EF91644,AGUA BOA,AGUABOA,AGUA BOA,-14.01638888,-52.21166666,,Brazil,INMET,
